Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58701011800,58701011800,Effect of magnesium stearate solid lipid nanoparticles as a lubricant on the properties of tablets by direct compression,"Martínez-Acevedo, L.| Job Galindo-Pérez, M.| Vidal-Romero, G.| del Real, A.| de la Luz Zambrano-Zaragoza, M.| Quintanar-Guerrero, D.",6.0,55487376000| 58701011800| 57201985904| 57353319000| 6506759491| 6603782089,2023.0,2023-12-01,European Journal of Pharmaceutics and Biopharmaceutics,193,-,262-273,-,ISSN-09396411,21332.0,Journal,Elsevier B.V.,English,0.98,29,8.8,14,0.835,18,1.74,37.0,6.0,0.56,10.81,34.0,45.0,0.0,0.0,"Martínez-Acevedo, L., Job Galindo-Pérez, M., Vidal-Romero, G. and 3 more (...) (2023).Effect of magnesium stearate solid lipid nanoparticles as a lubricant on the properties of tablets by direct compression. European Journal of Pharmaceutics and Biopharmaceutics,193262-273",https://www.scopus.com/record/display.url?eid=2-s2.0-85177173398&origin=resultslist,10.1016/j.ejpb.2023.11.004,Article,,2-s2.0-85177173398,37944711,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60172565| 60032442| 60029824| 60010210| 60024080| 60172283,"Facultad de Estudios Superiores Cuautitlán| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana Unidad Cuajimalpa| UNAM campus Juriquilla",55487376000,6603782089,6603782089,-,Mexico,1.0,1305| 3003,Biotechnology| Pharmaceutical Science,5,Life Sciences & Medicine,537| 507,Pharmacy & Pharmacology| Biological Sciences,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Tablet Formulation and Compression Properties in Pharmaceuticals,2686,90.916,Definitive,2023.0,6.0,N/A,"Martínez-Acevedo, L.| Job Galindo-Pérez, M.| Vidal-Romero, G.| del Real, A.| de la Luz Zambrano-Zaragoza, M.| Quintanar-Guerrero, D.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
