Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57214720446,57214720446,Giant bladder kelp (Macrocystis pyrifera) and maize (Zea mays) meals as nucleation sites for biofloc formation,"Aparicio-Simón, B.| Real-Moreno, E.| Espinosa-Chaurand, D.| García-Morales, R.| Garza-Torres, R.| Cortés-Sánchez, A.D.J.| Lora-Sanchez, D.| Maeda-Martínez, A.N.",8.0,6504795672| 57214720446| 48361114000| 56481452800| 15053129300| 55498799600| 8656481500| 6701720713,2020.0,2020-03-01,Aquaculture Reports,16,-,-,100289,ISSN-23525134,21100388419.0,Journal,Elsevier B.V.,English,1.82,8,2.2,39,0.74,19,1.04,23.0,5.0,0.39,7.7,54.0,53.0,0.0,0.0,"Aparicio-Simón, B., Real-Moreno, E., Espinosa-Chaurand, D. and 5 more (...) (2020).Giant bladder kelp (Macrocystis pyrifera) and maize (Zea mays) meals as nucleation sites for biofloc formation. Aquaculture Reports,16",https://www.scopus.com/record/display.url?eid=2-s2.0-85079004657&origin=resultslist,10.1016/j.aqrep.2020.100289,Article,Gold|Green,2-s2.0-85079004657,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60027998| 60028381| 123846999| 119227390,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Algas y Extractos del Pacífico Norte AEP| Unidad Nayarit del Centro de Investigaciones Biológicas del Noroeste S.C. (UNCIBNOR)",6504795672,6701720713,6701720713,-,Mexico,1.0,1103| 1104,Animal Science and Zoology| Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,-,Physiological Responses of Aquatic Species to Environmental Changes,1049,48.594,Biofloc Systems in Sustainable Shrimp Production,7204,96.809,Definitive,2020.0,5.0,N/A,"Aparicio-Simón, B.| Real-Moreno, E.| Espinosa-Chaurand, D.| García-Morales, R.| Garza-Torres, R.| Cortés-Sánchez, A.D.J.| Lora-Sanchez, D.| Maeda-Martínez, A.N.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
