Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55901973000,55901973000,Sonophotocatalytic degradation of Orange II dye using low cost photocatalyst,"May-Lozano, M.| Mendoza-Escamilla, V.| Rojas-García, E.| López-Medina, R.| Rivadeneyra-Romero, G.| Martinez-Delgadillo, S.A.",6.0,55624804400| 36559968600| 57193556861| 35322846400| 57193554607| 55901973000,2017.0,2017-04-01,Journal of Cleaner Production,148,-,836-844,-,ISSN-09596526,19167.0,Journal,Elsevier Ltd,English,2.38,4,7.7,4,1.467,7,1.29,67.0,61.0,1.83,12.04,8.0,15.0,0.0,0.0,"May-Lozano, M., Mendoza-Escamilla, V., Rojas-García, E. and 3 more (...) (2017).Sonophotocatalytic degradation of Orange II dye using low cost photocatalyst. Journal of Cleaner Production,148836-844",https://www.scopus.com/record/display.url?eid=2-s2.0-85014827668&origin=resultslist,10.1016/j.jclepro.2017.02.061,Article,,2-s2.0-85014827668,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 110525189,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad del Istmo,55624804400,55901973000,55901973000,-,Mexico,1.0,1408| 2105| 2209| 2300,"Strategy and Management| Renewable Energy, Sustainability and the Environment| Industrial and Manufacturing Engineering| General Environmental Science",2| 3,Engineering & Technology| Social Sciences & Management,222| 424| 221| 308,Engineering - Mechanical| Environmental Sciences| Engineering - Electrical & Electronic| Business & Management Studies,37| 36| 35,Physical Sciences| Engineering| Business and Economics,40| 33,Engineering| Built Environment And Design,-,-,-,Pool Boiling and Turbulent Flow Dynamics,427,79.006,Ultrasound Applications in Organic Pollutant Degradation,3851,97.164,Very Good,2017.0,61.0,N/A,"May-Lozano, M.| Mendoza-Escamilla, V.| Rojas-García, E.| López-Medina, R.| Rivadeneyra-Romero, G.| Martinez-Delgadillo, S.A.",Universidad Autónoma Metropolitana,Mexico,0
55901973000,55901973000,Electrochemical degradation of amoxicillin in aqueous media,"Padilla-Robles, B.G.| Alonso, A.| Martínez-Delgadillo, S.A.| González-Brambila, M.| Jaúregui-Haza, U.J.| Ramírez-Muñoz, J.",6.0,56771456600| 56375483000| 55901973000| 56013877200| 6602155547| 16444885600,2015.0,2015-08-01,Chemical Engineering and Processing: Process Intensification,94,-,93-98,-,ISSN-02552701,16392.0,Journal,Elsevier,English,1.45,13,4,10,0.855,14,2.89,110.0,47.0,1.88,9.03,13.0,15.0,0.0,0.0,"Padilla-Robles, B.G., Alonso, A., Martínez-Delgadillo, S.A. and 3 more (...) (2015).Electrochemical degradation of amoxicillin in aqueous media. Chemical Engineering and Processing: Process Intensification,9493-98",https://www.scopus.com/record/display.url?eid=2-s2.0-84938908582&origin=resultslist,10.1016/j.cep.2014.12.007,Article,,2-s2.0-84938908582,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60023193| 60027998| 60077493,"Universidad Autónoma Metropolitana - Azcapotzalco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Instituto Superior de Tecnologías y Ciencias Aplicadas (InSTEC)",56771456600,16444885600,16444885600,-,Mexico| Cuba,2.0,1500| 1600| 2102| 2209,General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering,4| 2,Natural Sciences| Engineering & Technology,222| 249| 219| 221| 409,Engineering - Mechanical| Engineering - Petroleum| Engineering - Chemical| Engineering - Electrical & Electronic| Chemistry,37| 36,Physical Sciences| Engineering,40,Engineering,4004,Chemical engineering,SDG 3| SDG 6,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Photocatalytic Innovations for Antibiotic Degradation,55554,84.615,Defensible,2015.0,47.0,N/A,"Padilla-Robles, B.G.| Alonso, A.| Martínez-Delgadillo, S.A.| González-Brambila, M.| Jaúregui-Haza, U.J.| Ramírez-Muñoz, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico| Cuba,0
55901973000,55901973000,Analysis of the turbulent flow and trailing vortices induced by new design grooved blade impellers in a baffled tank,"Martínez-Delgadillo, S.A.| Alonzo-Garcia, A.| Mendoza-Escamilla, V.X.| González-Neria, I.| Antonio Yáñez-Varela, J.",5.0,55901973000| 56236874000| 36559968600| 57201483825| 57202027688,2019.0,2019-02-15,Chemical Engineering Journal,358,-,225-235,-,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,2.13,5,15.2,1,2.315,2,0.79,44.0,39.0,1.13,15.98,13.0,26.0,0.0,0.0,"Martínez-Delgadillo, S.A., Alonzo-Garcia, A., Mendoza-Escamilla, V.X. and 2 more (...) (2019).Analysis of the turbulent flow and trailing vortices induced by new design grooved blade impellers in a baffled tank. Chemical Engineering Journal,358225-235",https://www.scopus.com/record/display.url?eid=2-s2.0-85054446983&origin=resultslist,10.1016/j.cej.2018.10.015,Article,,2-s2.0-85054446983,-,Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial,505017| 714705,Other| Academic,2.0,60023193| 60069648,Universidad Autónoma Metropolitana - Azcapotzalco| Centro de Ingenieria y Desarollo Industrial,55901973000,57202027688,55901973000,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 222| 249| 424| 219,Chemistry| Engineering - Mechanical| Engineering - Petroleum| Environmental Sciences| Engineering - Chemical,36| 37,Engineering| Physical Sciences,40,Engineering,4004| 4011| 4016,Chemical engineering| Environmental engineering| Materials engineering,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Definitive,2019.0,39.0,N/A,"Martínez-Delgadillo, S.A.| Alonzo-Garcia, A.| Mendoza-Escamilla, V.X.| González-Neria, I.| Antonio Yáñez-Varela, J.",Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial,Mexico,0
55901973000,55901973000,Life cycle assessment of carbon capture and utilization from ammonia process in Mexico,"Morales Mora, M.A.| Vergara, C.P.| Leiva, M.A.| Martínez Delgadillo, S.A.| Rosa-Domínguez, E.R.",5.0,9234077700| 57212015358| 36775926000| 55901973000| 22036016300,2016.0,2016-12-01,Journal of Environmental Management,183,-,998-1008,-,ISSN-03014797,23371.0,Journal,Academic Press,English,1.84,7,5.9,7,1.161,13,2.09,119.0,33.0,0.55,10.85,17.0,44.0,0.0,0.0,"Morales Mora, M.A., Vergara, C.P., Leiva, M.A. and 2 more (...) (2016).Life cycle assessment of carbon capture and utilization from ammonia process in Mexico. Journal of Environmental Management,183998-1008",https://www.scopus.com/record/display.url?eid=2-s2.0-84994207023&origin=resultslist,10.1016/j.jenvman.2016.09.048,Article,,2-s2.0-84994207023,27692511,"Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Petróleos Mexicano| University ""Marta Abreu"" of Las Villas",505001| 505017| 713874| 503004,Academic| Corporate,4.0,60003905| 60024830| 60023193| 60052951,"PEMEX, Mexico| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Central ""Marta Abreu"" de Las Villas",9234077700,22036016300,9234077700,-,Mexico| Cuba,2.0,2305| 2308| 2311,"Environmental Engineering| Management, Monitoring, Policy and Law| Waste Management and Disposal",3| 2,Social Sciences & Management| Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 9| SDG 12| SDG 13,Circular Economy and Life Cycle Assessment Integration,426,98.692,Environmental Impact of Carbon Capture Technologies,43938,78.841,Very Good,2016.0,33.0,N/A,"Morales Mora, M.A.| Vergara, C.P.| Leiva, M.A.| Martínez Delgadillo, S.A.| Rosa-Domínguez, E.R.","Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Petróleos Mexicano| University ""Marta Abreu"" of Las Villas",Mexico| Cuba,0
55901973000,55901973000,Assessment of k–ε models using tetrahedral grids to describe the turbulent flow field of a PBT impeller and validation through the PIV technique,"Mendoza-Escamilla, V.X.| Alonzo-García, A.| Mollinedo, H.R.| González-Neria, I.| Antonio Yáñez-Varela, J.| Martinez-Delgadillo, S.A.",6.0,36559968600| 56236874000| 36560022500| 57201483825| 57202027688| 55901973000,2018.0,2018-05-01,Chinese Journal of Chemical Engineering,26,5,942-956,-,ISSN-10049541,12888.0,Journal,Chemical Industry Press,English,0.94,34,3.1,31,0.507,32,0.9,40.0,28.0,0.68,13.22,20.0,39.0,0.0,0.0,"Mendoza-Escamilla, V.X., Alonzo-García, A., Mollinedo, H.R. and 3 more (...) (2018).Assessment of k–ε models using tetrahedral grids to describe the turbulent flow field of a PBT impeller and validation through the PIV technique. Chinese Journal of Chemical Engineering,26(5) 942-956",https://www.scopus.com/record/display.url?eid=2-s2.0-85045048716&origin=resultslist,10.1016/j.cjche.2018.02.012,Article,,2-s2.0-85045048716,-,Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial| Instituto Politécnico Nacional,505017| 714705| 505011,Other| Academic,3.0,60023193| 60069648| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Centro de Ingenieria y Desarollo Industrial| Instituto Politécnico Nacional,36559968600,55901973000,55901973000,-,Mexico,1.0,1303| 1500| 1600| 2305,Biochemistry| General Chemical Engineering| General Chemistry| Environmental Engineering,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,409| 507| 424| 219,Chemistry| Biological Sciences| Environmental Sciences| Engineering - Chemical,37| 36| 32,Physical Sciences| Engineering| Life Sciences,40,Engineering,4004,Chemical engineering,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Definitive,2018.0,28.0,N/A,"Mendoza-Escamilla, V.X.| Alonzo-García, A.| Mollinedo, H.R.| González-Neria, I.| Antonio Yáñez-Varela, J.| Martinez-Delgadillo, S.A.",Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial| Instituto Politécnico Nacional,Mexico,0
55901973000,55901973000,Intensification of the Orange II and Black 5 degradation by sonophotocatalysis using Ag-graphene oxide/TiO2 systems,"May-Lozano, M.| Lopez-Medina, R.| Mendoza Escamilla, V.| Rivadeneyra-Romero, G.| Alonzo-Garcia, A.| Morales-Mora, M.| González-Díaz, M.O.| Martinez-Degadillo, S.A.",8.0,55624804400| 35322846400| 36559968600| 57193554607| 56236874000| 9234077700| 57191374474| 55901973000,2020.0,2020-12-01,Chemical Engineering and Processing - Process Intensification,158,-,-,108175,ISSN-02552701,16392.0,Journal,Elsevier B.V.,English,1.24,21,5.9,15,0.828,19,1.42,53.0,24.0,0.99,16.14,20.0,28.0,0.0,0.0,"May-Lozano, M., Lopez-Medina, R., Mendoza Escamilla, V. and 5 more (...) (2020).Intensification of the Orange II and Black 5 degradation by sonophotocatalysis using Ag-graphene oxide/TiO2 systems. Chemical Engineering and Processing - Process Intensification,158",https://www.scopus.com/record/display.url?eid=2-s2.0-85094943156&origin=resultslist,10.1016/j.cep.2020.108175,Article,,2-s2.0-85094943156,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion Cientifica de Yucatan| Universidad Autónoma Metropolitana,704696| 703031| 505017,Academic| Government,3.0,60023193| 60014923| 113670809| 125303380| 125303570| 60027998| 60009771,"Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Universidad del Istmo| CONACyT-Instituto Tecnológico de Nuevo| Dirección de Sustentabilidad Energética| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Centro de Investigacion Cientifica de Yucatan",55624804400,55901973000,55901973000,-,Mexico,1.0,1500| 1600| 2102| 2209,General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering,4| 2,Natural Sciences| Engineering & Technology,222| 221| 409| 219| 249,Engineering - Mechanical| Engineering - Electrical & Electronic| Chemistry| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40,Engineering,4004,Chemical engineering,SDG 6,Pool Boiling and Turbulent Flow Dynamics,427,79.006,Ultrasound Applications in Organic Pollutant Degradation,3851,97.164,Very Good,2020.0,24.0,N/A,"May-Lozano, M.| Lopez-Medina, R.| Mendoza Escamilla, V.| Rivadeneyra-Romero, G.| Alonzo-Garcia, A.| Morales-Mora, M.| González-Díaz, M.O.| Martinez-Degadillo, S.A.",Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion Cientifica de Yucatan| Universidad Autónoma Metropolitana,Mexico,0
55901973000,55901973000,PIV and dynamic LES of the turbulent stream and mixing induced by a V-grooved blade axial agitator,"González-Neria, I.| Alonzo-Garcia, A.| Martínez-Delgadillo, S.A.| Mendoza-Escamilla, V.X.| Yáñez-Varela, J.A.| Verdin, P.G.| Rivadeneyra-Romero, G.",7.0,57201483825| 56236874000| 55901973000| 36559968600| 57202027688| 25924075200| 57193554607,2019.0,2019-10-15,Chemical Engineering Journal,374,-,1138-1152,-,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,2.13,5,15.2,1,2.315,2,1.15,51.0,23.0,1.0,15.98,22.0,29.0,0.0,0.0,"González-Neria, I., Alonzo-Garcia, A., Martínez-Delgadillo, S.A. and 4 more (...) (2019).PIV and dynamic LES of the turbulent stream and mixing induced by a V-grooved blade axial agitator. Chemical Engineering Journal,3741138-1152",https://www.scopus.com/record/display.url?eid=2-s2.0-85067182915&origin=resultslist,10.1016/j.cej.2019.06.033,Article,Green,2-s2.0-85067182915,-,Universidad Autónoma Metropolitana| Cranfield University,505017| 315010,Academic,2.0,60023193| 122697232| 60004407| 110525189,Universidad Autónoma Metropolitana - Azcapotzalco| CONACYT-Centro de Ingeniería y Desarrollo Industrial| Cranfield University| Universidad del Istmo,57201483825,57193554607,56236874000,-,United Kingdom| Mexico,2.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,4| 2,Natural Sciences| Engineering & Technology,249| 222| 409| 219| 424,Engineering - Petroleum| Engineering - Mechanical| Chemistry| Engineering - Chemical| Environmental Sciences,37| 36,Physical Sciences| Engineering,40,Engineering,4004| 4016| 4011,Chemical engineering| Materials engineering| Environmental engineering,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Definitive,2019.0,23.0,N/A,"González-Neria, I.| Alonzo-Garcia, A.| Martínez-Delgadillo, S.A.| Mendoza-Escamilla, V.X.| Yáñez-Varela, J.A.| Verdin, P.G.| Rivadeneyra-Romero, G.",Universidad Autónoma Metropolitana| Cranfield University,United Kingdom| Mexico,0
55901973000,55901973000,CFD and experimental validation of an electrochemical reactor electrode design for Cr(VI) removal,"Yàñez-Varela, J.A.| Mendoza-Escamilla, V.X.| Alonzo-Garcia, A.| Martinez-Delgadillo, S.A.| Gonzalez-Neria, I.| Gutiérrez-Torres, C.",6.0,57202027688| 36559968600| 56236874000| 55901973000| 57201483825| 57219472479,2018.0,2018-10-01,Chemical Engineering Journal,349,-,119-128,-,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,1.97,6,12.5,2,2.066,4,1.21,52.0,22.0,0.65,13.84,25.0,40.0,0.0,0.0,"Yàñez-Varela, J.A., Mendoza-Escamilla, V.X., Alonzo-Garcia, A. and 3 more (...) (2018).CFD and experimental validation of an electrochemical reactor electrode design for Cr(VI) removal. Chemical Engineering Journal,349119-128",https://www.scopus.com/record/display.url?eid=2-s2.0-85046856345&origin=resultslist,10.1016/j.cej.2018.05.067,Article,,2-s2.0-85046856345,-,Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial| Instituto Politécnico Nacional,505017| 714705| 505011,Other| Academic,3.0,60023193| 60069648| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| Centro de Ingenieria y Desarollo Industrial| Instituto Politécnico Nacional,57202027688,57219472479,55901973000,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,2| 4,Engineering & Technology| Natural Sciences,424| 219| 222| 249| 409,Environmental Sciences| Engineering - Chemical| Engineering - Mechanical| Engineering - Petroleum| Chemistry,36| 37,Engineering| Physical Sciences,40,Engineering,4011| 4016| 4004,Environmental engineering| Materials engineering| Chemical engineering,SDG 3,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Very Good,2018.0,22.0,N/A,"Yàñez-Varela, J.A.| Mendoza-Escamilla, V.X.| Alonzo-Garcia, A.| Martinez-Delgadillo, S.A.| Gonzalez-Neria, I.| Gutiérrez-Torres, C.",Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial| Instituto Politécnico Nacional,Mexico,0
55901973000,55901973000,Experimental and numerical evaluation of the performance of the electrochemical reactor operated with static and dynamic electrodes in the reduction of hexavalent chromium,"Yáñez-Varela, J.A.| Alonzo-Garcia, A.| González-Neria, I.| Mendoza-Escamilla, V.| Rivadeneyra-Romero, G.| Martínez-Delgadillo, S.A.",6.0,57202027688| 56236874000| 57201483825| 36559968600| 57193554607| 55901973000,2020.0,2020-06-15,Chemical Engineering Journal,390,-,-,124575,ISSN-13858947,16398.0,Journal,Elsevier B.V.,English,2.18,5,17.2,1,2.528,2,1.0,42.0,22.0,0.9,17.87,22.0,31.0,0.0,0.0,"Yáñez-Varela, J.A., Alonzo-Garcia, A., González-Neria, I. and 3 more (...) (2020).Experimental and numerical evaluation of the performance of the electrochemical reactor operated with static and dynamic electrodes in the reduction of hexavalent chromium. Chemical Engineering Journal,390",https://www.scopus.com/record/display.url?eid=2-s2.0-85080087456&origin=resultslist,10.1016/j.cej.2020.124575,Article,,2-s2.0-85080087456,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 123954179| 125488398,Universidad Autónoma Metropolitana - Azcapotzalco| CONACyT-Centro de Ingeniería y Desarrollo Industrial| Universidad del Istmo,57202027688,55901973000,55901973000,-,Mexico,1.0,1500| 1600| 2209| 2304,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Environmental Chemistry,2| 4,Engineering & Technology| Natural Sciences,219| 409| 222| 249| 424,Engineering - Chemical| Chemistry| Engineering - Mechanical| Engineering - Petroleum| Environmental Sciences,36| 37,Engineering| Physical Sciences,40,Engineering,4004| 4016| 4011,Chemical engineering| Materials engineering| Environmental engineering,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Very Good,2020.0,22.0,N/A,"Yáñez-Varela, J.A.| Alonzo-Garcia, A.| González-Neria, I.| Mendoza-Escamilla, V.| Rivadeneyra-Romero, G.| Martínez-Delgadillo, S.A.",Universidad Autónoma Metropolitana,Mexico,0
55901973000,55901973000,Analysis of the turbulent flow patterns generated in isotropic porous media composed of aligned or centered cylinders,"González-Neria, I.| Yáñez-Varela, J.A.| Martínez-Delgadillo, S.A.| Rivadeneyra-Romero, G.| Alonzo-Garcia, A.",5.0,57201483825| 57202027688| 55901973000| 57193554607| 56236874000,2021.0,2021-06-01,International Journal of Mechanical Sciences,199,-,-,106396,ISSN-00207403,50170.0,Journal,Elsevier Ltd,English,1.91,8,9.7,5,1.538,7,1.71,39.0,19.0,0.86,11.62,21.0,33.0,0.0,0.0,"González-Neria, I., Yáñez-Varela, J.A., Martínez-Delgadillo, S.A. and 2 more (...) (2021).Analysis of the turbulent flow patterns generated in isotropic porous media composed of aligned or centered cylinders. International Journal of Mechanical Sciences,199",https://www.scopus.com/record/display.url?eid=2-s2.0-85103651519&origin=resultslist,10.1016/j.ijmecsci.2021.106396,Article,,2-s2.0-85103651519,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana",719128| 505017,Academic,2.0,60023193| 125488398| 60134870,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad del Istmo| Tecnológico Nacional de México,57201483825,56236874000,56236874000,-,Mexico,1.0,2202| 2205| 2210| 2211| 2212| 2500| 2604| 3104,Aerospace Engineering| Civil and Structural Engineering| Mechanical Engineering| Mechanics of Materials| Ocean Engineering| General Materials Science| Applied Mathematics| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,451| 433| 247| 416| 249| 220| 439| 431| 222,Geophysics| Materials Science| Engineering - Mineral & Mining| Earth & Marine Sciences| Engineering - Petroleum| Engineering - Civil & Structural| Physics & Astronomy| Mathematics| Engineering - Mechanical,37| 36,Physical Sciences| Engineering,40,Engineering,-,-,-,Magnetohydrodynamic Effects in Heat Transfer Systems,119,94.637,Transport Phenomena in Porous Media Dynamics,24106,53.881,Very Good,2021.0,19.0,N/A,"González-Neria, I.| Yáñez-Varela, J.A.| Martínez-Delgadillo, S.A.| Rivadeneyra-Romero, G.| Alonzo-Garcia, A.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana",Mexico,0
