Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57795190100,57795190100,Oral bovine lactoferrin modulation on fecal microbiota of mice underwent immobilization stress,"Efrain Molotla-Torres, D.| Mario Hernández-Soto, L.| Guzmán-Mejía, F.| Godínez-Victoria, M.| Elisa Drago-Serrano, M.| Félix Aguirre-Garrido, J.",6.0,57795190100| 57795461600| 56194784500| 35104790800| 57796137800| 59455405600,2022.0,2022-08-01,Journal of Functional Foods,95,-,-,105153,ISSN-17564646,17500155016.0,Journal,Elsevier Ltd,English,1.25,19,9.6,9,0.894,14,0.53,12.0,6.0,0.55,10.99,42.0,46.0,0.0,0.0,"Efrain Molotla-Torres, D., Mario Hernández-Soto, L., Guzmán-Mejía, F. and 3 more (...) (2022).Oral bovine lactoferrin modulation on fecal microbiota of mice underwent immobilization stress. Journal of Functional Foods,95",https://www.scopus.com/record/display.url?eid=2-s2.0-85133918109&origin=resultslist,10.1016/j.jff.2022.105153,Article,Gold|Green,2-s2.0-85133918109,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60010210| 125749827| 109637764| 60019176| 60112837,Universidad Autónoma Metropolitana Unidad Xochimilco| UAM-X| Departamento de Sistemas Biológicos| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana-Lerma,57795190100,59455405600,59455405600,-,Mexico,1.0,1106| 2701| 2916,Food Science| Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,502| 532| 534,Agriculture & Forestry| Medicine| Nursing,32| 34,Life Sciences| Medical and Health,32| 30,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",3210| 3006,Nutrition and dietetics| Food sciences,SDG 3,Gut Microbiota and Its Role in Health,80,99.215,Gut Microbiota Influence on Mental Health Disorders,3640,99.805,Defensible,2022.0,6.0,N/A,"Efrain Molotla-Torres, D.| Mario Hernández-Soto, L.| Guzmán-Mejía, F.| Godínez-Victoria, M.| Elisa Drago-Serrano, M.| Félix Aguirre-Garrido, J.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
