Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57880386300,57880386300,In vitro antiparasitic and antibacterial evaluation of organic extracts of Salvadoran flora,"Núñez, M.J.| Paz-González, A.D.| Vázquez-Jiménez, L.K.| Castillo, U.G.| Moo-Puc, R.| Chan-Bacab, J.M.| Aguilera-Arreola, G.| Catalán-Gonzalez, L.| Quintana-Gómez, A.U.| Castañeda-Sánchez, J.I.| Luna-Herrera, J.| Rivera, G.",12.0,7202233349| 57073149300| 57209047601| 57205692908| 6505906324| 57880584000| 6507572165| 57880584100| 57880386300| 26657168500| 6602263948| 24333214400,2023.0,2023-01-01,Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,22,1,19-36,-,ISSN-07177917,19200156945.0,Journal,MS-Editions,English,0.37,73,1.3,71,0.193,71,1.86,77.0,2.0,0.26,7.76,56.0,63.0,0.0,0.0,"Núñez, M.J., Paz-González, A.D., Vázquez-Jiménez, L.K. and 9 more (...) (2023).In vitro antiparasitic and antibacterial evaluation of organic extracts of Salvadoran flora. Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas,22(1) 19-36",https://www.scopus.com/record/display.url?eid=2-s2.0-85137567192&origin=resultslist,10.37360/blacpma.23.22.1.2,Article,Gold,2-s2.0-85137567192,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| University of El Salvador| Universidad Autónoma de Campeche| Instituto Politécnico Nacional,505017| 505006| 702919| 713806| 505011,Academic| Government,5.0,60072758| 60019176| 60008467| 60013136| 60010210| 60014923,University of El Salvador| Instituto Politécnico Nacional| Instituto Mexicano del Seguro Social| Universidad Autónoma de Campeche| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana,7202233349,24333214400,24333214400,-,Mexico| El Salvador,2.0,1110| 2707| 3002| 3004,Plant Science| Complementary and Alternative Medicine| Drug Discovery| Pharmacology,5,Life Sciences & Medicine,502| 537| 532,Agriculture & Forestry| Pharmacy & Pharmacology| Medicine,32| 34,Life Sciences| Medical and Health,30| 32| 42,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences| Health Sciences",3214| 3006| 4208,"Pharmacology and pharmaceutical sciences| Food sciences| Traditional, complementary and integrative medicine",SDG 3,Leishmania and Macrophage Interactions in Disease,662,40.222,Innovative Approaches to Leishmaniasis Treatment,1460,96.557,Definitive,2023.0,2.0,N/A,"Núñez, M.J.| Paz-González, A.D.| Vázquez-Jiménez, L.K.| Castillo, U.G.| Moo-Puc, R.| Chan-Bacab, J.M.| Aguilera-Arreola, G.| Catalán-Gonzalez, L.| Quintana-Gómez, A.U.| Castañeda-Sánchez, J.I.| Luna-Herrera, J.| Rivera, G.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| University of El Salvador| Universidad Autónoma de Campeche| Instituto Politécnico Nacional,Mexico| El Salvador,0
