Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58514488000,58514488000,Enhancing the synthetic routes to prepare MIL-96(Al) and their efficiency for CO2 capture,"González-Santiago, B.| García-Carrillo, A.| Chávez-Guerrero, L.| Poisot, M.| Lemus-Santana, A.A.| García-Sánchez, M.Á.| Medina-Juárez, O.",7.0,37080894700| 58514488000| 35573085800| 22951925700| 57214230070| 7005999404| 42862105700,2023.0,2023-09-01,Inorganic Chemistry Communications,155,-,-,111095,ISSN-13877003,25267.0,Journal,Elsevier B.V.,English,0.75,44,5.5,33,0.642,24,2.06,35.0,12.0,1.2,10.0,19.0,24.0,0.0,0.0,"González-Santiago, B., García-Carrillo, A., Chávez-Guerrero, L. and 4 more (...) (2023).Enhancing the synthetic routes to prepare MIL-96(Al) and their efficiency for CO2 capture. Inorganic Chemistry Communications,155",https://www.scopus.com/record/display.url?eid=2-s2.0-85166302037&origin=resultslist,10.1016/j.inoche.2023.111095,Article,,2-s2.0-85166302037,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Universidad del Papaloapan| Universidad de Guadalajara| Instituto Politécnico Nacional,505013| 505017| 714298| 505019| 505011,Academic,5.0,60013076| 60019176| 60014923| 60025417| 60084236| 60008943,Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autónoma de Nuevo León| Universidad del Papaloapan| Universidad de Guadalajara,37080894700,42862105700,37080894700,-,Mexico,1.0,1604| 1606| 2505,Inorganic Chemistry| Physical and Theoretical Chemistry| Materials Chemistry,4| 2,Natural Sciences| Engineering & Technology,249| 409| 433,Engineering - Petroleum| Chemistry| Materials Science,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3402,Inorganic chemistry,SDG 12| SDG 13,Metal-Organic Frameworks in Environmental Applications,99,98.496,Metal Organic Frameworks in Gas Storage Applications,74,99.688,Definitive,2023.0,12.0,N/A,"González-Santiago, B.| García-Carrillo, A.| Chávez-Guerrero, L.| Poisot, M.| Lemus-Santana, A.A.| García-Sánchez, M.Á.| Medina-Juárez, O.",Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Universidad del Papaloapan| Universidad de Guadalajara| Instituto Politécnico Nacional,Mexico,0
