Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56909655100,56909655100,Prevalence and factors associated with musculoskeletal disorders and rheumatic diseases in indigenous Maya-Yucateco people: a cross-sectional community-based study,"Peláez-Ballestas, I.| Alvarez-Nemegyei, J.| Loyola-Sánchez, A.| Escudero, M.L.",4.0,6507550544| 55959785700| 36239088700| 56909655100,2016.0,2016-07-01,Clinical Rheumatology,35,-,15-23,-,ISSN-07703198,19187.0,Journal,Springer London,English,0.98,30,3.5,43,0.873,26,1.74,38.0,20.0,0.36,8.35,27.0,53.0,0.0,0.0,"Peláez-Ballestas, I., Alvarez-Nemegyei, J., Loyola-Sánchez, A. and 1 more (...) (2016).Prevalence and factors associated with musculoskeletal disorders and rheumatic diseases in indigenous Maya-Yucateco people: a cross-sectional community-based study. Clinical Rheumatology,3515-23",https://www.scopus.com/record/display.url?eid=2-s2.0-84944583839&origin=resultslist,10.1007/s10067-015-3085-9,Article,Hybrid gold|Green,2-s2.0-84944583839,26438109,McMaster University| Universidad Autónoma Metropolitana| Hospital General de Mexico,501017| 505017| 505032,Medical| Academic,3.0,60015684| 115867549| 60031828| 60014923,Hospital General de Mexico| Regional High Specialty Hospital| McMaster University| Universidad Autónoma Metropolitana,6507550544,56909655100,6507550544,-,Mexico| Canada,2.0,2745,Rheumatology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,4201| 3202| 3204,Allied health and rehabilitation science| Clinical sciences| Immunology,-,Osteoarthritis Mechanisms and Treatment Innovations,74,86.331,Rheumatic Disease Prevalence in Diverse Populations,45262,63.49,Definitive,2016.0,20.0,N/A,"Peláez-Ballestas, I.| Alvarez-Nemegyei, J.| Loyola-Sánchez, A.| Escudero, M.L.",McMaster University| Universidad Autónoma Metropolitana| Hospital General de Mexico,Mexico| Canada,0
