Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59370230600,59370230600,Solar Thermochemistry Overview: An Approach to solar Thermal Energy Storage and Hydrogen Production,"Santamaria Padilla, A.| Romero Paredes Rubio, H.| Macias, J.D.| Sánchez, J.M.B.| Galicia, A.K.E.",5.0,57203097949| 59370230500| 57195971414| 59370230600| 59369785100,2024.0,2024-10-03,Journal of the Mexican Chemical Society,68,4,743-773,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.33,77,2.1,64,0.221,73,1.16,17.0,0.0,0.0,10.89,70.0,70.0,0.0,0.0,"Santamaria Padilla, A., Romero Paredes Rubio, H., Macias, J.D. and 2 more (...) (2024).Solar Thermochemistry Overview: An Approach to solar Thermal Energy Storage and Hydrogen Production. Journal of the Mexican Chemical Society,68(4) 743-773",https://www.scopus.com/record/display.url?eid=2-s2.0-85206568788&origin=resultslist,10.29356/jmcs.v68i4.2298,Article,Gold,2-s2.0-85206568788,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57203097949,59369785100,59370230500,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3404| 3405| 3406,Medicinal and biomolecular chemistry| Organic chemistry| Physical chemistry,SDG 1| SDG 7| SDG 13,Thermal Energy Storage and Electrochromic Innovations,441,97.122,Thermochemical Energy Storage for Solar Applications,26440,94.059,Definitive,2024.0,0.0,N/A,"Santamaria Padilla, A.| Romero Paredes Rubio, H.| Macias, J.D.| Sánchez, J.M.B.| Galicia, A.K.E.",Universidad Autónoma Metropolitana,Mexico,0
