Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195424260,57195424260,Colony stimulating factor-1 and leukemia inhibitor factor expression from current-cycle cannula isolated endometrial cells are associated with increased endometrial receptivity and pregnancy,"Camargo-Díaz, F.| García, V.| Ocampo-Bárcenas, A.| González-Marquez, H.| López-Bayghen, E.",5.0,57195424647| 57195422762| 57195424260| 7801445359| 57208480532,2017.0,2017-08-22,BMC Women's Health,17,1,-,63,ISSN-14726874,19499.0,Journal,BioMed Central Ltd.,English,1.5,12,3.4,30,0.931,24,0.78,19.0,25.0,0.79,7.57,22.0,35.0,0.0,0.0,"Camargo-Díaz, F., García, V., Ocampo-Bárcenas, A. and 2 more (...) (2017).Colony stimulating factor-1 and leukemia inhibitor factor expression from current-cycle cannula isolated endometrial cells are associated with increased endometrial receptivity and pregnancy. BMC Women's Health,17(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85027969374&origin=resultslist,10.1186/s12905-017-0418-7,Article,Gold|Green,2-s2.0-85027969374,28830391,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505002| 505017,Government| Academic,2.0,119112040| 60017323| 60028381,Ingenes| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57195424647,57208480532,57208480532,-,Mexico,1.0,2729| 2743,Obstetrics and Gynecology| Reproductive Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3215| 4204| 4206,Reproductive medicine| Midwifery| Public health,SDG 3,Gene Expression and Embryo Development in Reproductive Biology,519,52.322,Endometrial Receptivity and Embryo Implantation Dynamics,4263,92.222,Definitive,2017.0,25.0,N/A,"Camargo-Díaz, F.| García, V.| Ocampo-Bárcenas, A.| González-Marquez, H.| López-Bayghen, E.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,Mexico,0
