Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58870789700,58870789700,Estradiol-Induced Epithelial to Mesenchymal Transition and Migration Are Inhibited by Blocking c-Src Kinase in Breast Cancer Cell Lines,"Jiménez-Salazar, J.E.| Rivera-Escobar, R.M.| Damián-Ferrara, R.| Maldonado-Cubas, J.| Rincón-Pérez, C.| Tarragó-Castellanos, R.| Damián-Matsumura, P.",7.0,56154429000| 58870789700| 57222637095| 57203060195| 51564465900| 57190492345| 6602141018,2023.0,2023-10-01,Journal of Breast Cancer,26,5,446-460,-,ISSN-17386756,19400157274.0,Journal,Korean Breast Cancer Society,English,0.66,50,3.8,54,0.671,51,0.29,4.0,2.0,0.19,10.71,56.0,67.0,0.0,0.0,"Jiménez-Salazar, J.E., Rivera-Escobar, R.M., Damián-Ferrara, R. and 4 more (...) (2023).Estradiol-Induced Epithelial to Mesenchymal Transition and Migration Are Inhibited by Blocking c-Src Kinase in Breast Cancer Cell Lines. Journal of Breast Cancer,26(5) 446-460",https://www.scopus.com/record/display.url?eid=2-s2.0-85184458521&origin=resultslist,10.4048/jbc.2023.26.e37,Article,Gold|Green,2-s2.0-85184458521,-,Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,705325| 505017| 505012,Academic,3.0,60014923| 60094433| 60007966| 60004252,Universidad Autónoma Metropolitana| Secretaría de la Defensa Nacional| Tecnológico de Monterrey| Universidad La Salle,56154429000,6602141018,6602141018,-,Mexico,1.0,1306| 2730,Cancer Research| Oncology,5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,4202| 3211| 3202,Epidemiology| Oncology and carcinogenesis| Clinical sciences,SDG 3,Integrin Interactions in Cancer and Endothelial Dynamics,300,57.096,Epithelial-Mesenchymal Transition in Cancer Progression,1151,98.614,Definitive,2023.0,2.0,N/A,"Jiménez-Salazar, J.E.| Rivera-Escobar, R.M.| Damián-Ferrara, R.| Maldonado-Cubas, J.| Rincón-Pérez, C.| Tarragó-Castellanos, R.| Damián-Matsumura, P.",Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
