Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57210056304,57210056304,Combined Approach of GWAS and Phylogenetic Analyses to Identify New Candidate Genes That Participate in Arabidopsis thaliana Primary Root Development Using Cellular Measurements and Primary Root Length,"López-Ruiz, B.A.| Quezada-Rodríguez, E.H.| Piñeyro-Nelson, A.| Tovar, H.| García-Ponce, B.| Sánchez, M.D.L.P.| Álvarez-Buylla, E.R.| Garay-Arroyo, A.",8.0,57202887002| 57210056304| 26023620100| 56441724900| 6507511732| 23767740500| 7004604743| 6506561367,2022.0,2022-11-01,Plants,11,22,-,3162,ISSN-22237747,21100788294.0,Journal,MDPI,English,1.28,18,5.4,17,0.79,19,1.41,25.0,2.0,0.2,9.96,63.0,68.0,0.0,0.0,"López-Ruiz, B.A., Quezada-Rodríguez, E.H., Piñeyro-Nelson, A. and 5 more (...) (2022).Combined Approach of GWAS and Phylogenetic Analyses to Identify New Candidate Genes That Participate in Arabidopsis thaliana Primary Root Development Using Cellular Measurements and Primary Root Length. Plants,11(22) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85142459367&origin=resultslist,10.3390/plants11223162,Article,Gold|Green,2-s2.0-85142459367,-,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México,505017| 707723| 505023,Academic| Government,3.0,60174564| 60032442| 60010210| 60095231,"Instituto de Ecología, UNAM| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Medicina Genómica",57202887002,6506561367,6506561367,-,Mexico,1.0,1105| 1110| 2303,"Ecology, Evolution, Behavior and Systematics| Plant Science| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",-,-,-,Gene Expression and Developmental Mechanisms in Plants,880,62.132,Peptide Signaling in Plant Development and Regeneration,7641,97.606,Defensible,2022.0,2.0,N/A,"López-Ruiz, B.A.| Quezada-Rodríguez, E.H.| Piñeyro-Nelson, A.| Tovar, H.| García-Ponce, B.| Sánchez, M.D.L.P.| Álvarez-Buylla, E.R.| Garay-Arroyo, A.",Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México,Mexico,0
