Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222081097,57222081097,Reusing intravaginal progesterone releasing devices for oestrous synchoronization in ewes,"Rodríguez-Sánchez, Y.I.| Sánchez-Torres, M.T.| Cordero-Mora, J.L.| Figueroa-Velasco, J.L.| Cortés-Zorrilla, J.| Martínez-Aispuro, J.A.| Cardenas-León, M.",7.0,57222095698| 15048944100| 8917330400| 55509025800| 57222081097| 56196313300| 7101944485,2020.0,2020-01-01,South African Journal of Animal Science,50,4,529-536,-,ISSN-03751589,54988.0,Journal,South African Bureau for Scientific Publications,English,0.79,45,1.9,47,0.341,59,0.49,12.0,0.0,0.0,6.47,83.0,78.0,0.0,0.0,"Rodríguez-Sánchez, Y.I., Sánchez-Torres, M.T., Cordero-Mora, J.L. and 4 more (...) (2020).Reusing intravaginal progesterone releasing devices for oestrous synchoronization in ewes. South African Journal of Animal Science,50(4) 529-536",https://www.scopus.com/record/display.url?eid=2-s2.0-85101306411&origin=resultslist,10.4314/sajas.v50i4.5,Article,Gold,2-s2.0-85101306411,-,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505003| 505009,Academic| Government,3.0,60033065| 60014923| 60009149,Colegio De Postgraduados Campus Montecillo| Universidad Autónoma Metropolitana| Instituto Nacional de la Nutrición Salvador Zubiran,57222095698,7101944485,15048944100,-,Mexico,1.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3003,Animal production,-,Reproductive Efficiency in Dairy and Meat Production,906,31.001,Progesterone Dynamics and Estrus Synchronization in Ewes,6127,74.998,Definitive,2020.0,0.0,N/A,"Rodríguez-Sánchez, Y.I.| Sánchez-Torres, M.T.| Cordero-Mora, J.L.| Figueroa-Velasco, J.L.| Cortés-Zorrilla, J.| Martínez-Aispuro, J.A.| Cardenas-León, M.",Universidad Autónoma Metropolitana| Colegio de Postgraduados| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
