Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58972401800,58972401800,Efectodelaadministracióndesimbióticosenel crecimientoyenlavariacióndelamicrobiotaintestinal depacú(Piaractus mesopotamicus) ensistemasacuícolasderecirculación,"Cruz, P.M.| Ibáñez, A.L.| Monroy, O.H.| Aguirre, J.F.G.| Maya, E.P.| Ramírez-Saad, H.",6.0,59158967200| 56013853600| 6701714983| 58972401800| 58971337700| 6507161690,2024.0,2024-03-15,Hidrobiologica,34,1,13-25,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,English,0.2,86,0.5,90,0.162,87,2.26,28.0,1.0,0.21,4.8,56.0,63.0,0.0,0.0,"Cruz, P.M., Ibáñez, A.L., Monroy, O.H. and 3 more (...) (2024).Efectodelaadministracióndesimbióticosenel crecimientoyenlavariacióndelamicrobiotaintestinal depacú(Piaractus mesopotamicus) ensistemasacuícolasderecirculación. Hidrobiologica,34(1) 13-25",https://www.scopus.com/record/display.url?eid=2-s2.0-85189537398&origin=resultslist,10.24275/HLQA2824,Article,Gold,2-s2.0-85189537398,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210| 60028381| 60112837,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana-Lerma,59158967200,6507161690,59158967200| 6507161690,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,502| 450| 416| 424,Agriculture & Forestry| Geology| Earth & Marine Sciences| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3108| 3103| 3005,Plant biology| Ecology| Fisheries sciences,SDG 14,Nutritional Enhancements in Aquaculture Feed Systems,713,82.603,Probiotic Applications in Aquaculture Health,3000,98.485,Definitive,2024.0,1.0,N/A,"Cruz, P.M.| Ibáñez, A.L.| Monroy, O.H.| Aguirre, J.F.G.| Maya, E.P.| Ramírez-Saad, H.",Universidad Autónoma Metropolitana,Mexico,0
