Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222081501,57222081501,United atom model for ionic liquids: UAM-IL,"Martínez-Jiménez, M.| Serrano-Ocaña, M.| Alejandre, J.",3.0,57201999219| 57222081501| 6701463968,2021.0,2021-05-01,Journal of Molecular Liquids,329,-,-,115488,ISSN-01677322,26965.0,Journal,Elsevier B.V.,English,1.32,18,9,10,0.914,15,0.66,15.0,9.0,0.49,12.18,38.0,49.0,0.0,0.0,"Martínez-Jiménez, M., Serrano-Ocaña, M., Alejandre, J. (2021).United atom model for ionic liquids: UAM-IL. Journal of Molecular Liquids,329",https://www.scopus.com/record/display.url?eid=2-s2.0-85101321193&origin=resultslist,10.1016/j.molliq.2021.115488,Article,,2-s2.0-85101321193,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57201999219,6701463968,6701463968,-,Mexico,1.0,1606| 1607| 2504| 2505| 3104| 3107,"Physical and Theoretical Chemistry| Spectroscopy| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",2| 4,Engineering & Technology| Natural Sciences,433| 409| 439| 249,Materials Science| Chemistry| Physics & Astronomy| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,40| 34,Engineering| Chemical Sciences,3406| 4004,Physical chemistry| Chemical engineering,-,Ionic Liquids in Catalysis and Extraction Processes,424,80.052,Ionic Liquid Dynamics and Structural Interactions,3879,93.575,Very Good,2021.0,9.0,N/A,"Martínez-Jiménez, M.| Serrano-Ocaña, M.| Alejandre, J.",Universidad Autónoma Metropolitana,Mexico,0
