Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
36465264900,36465264900,Beetle (Ulomoides dermestoides) fat improves diabetes: Effect on liver and pancreatic architecture and on PPARγ expression,"Jasso-Villagomez, E.I.| Garcia-Lorenzana, M.| Almanza-Perez, J.C.| Fortis-Barrera, M.A.| Blancas-Flores, G.| Roman-Ramos, R.| Prado-Barragan, L.A.| Alarcon-Aguilar, F.J.",8.0,36465264900| 15744964200| 56013541000| 57201729193| 56013707500| 55993670700| 6508060194| 55989721500,2018.0,2018-01-01,Brazilian Journal of Medical and Biological Research,51,6,-,e7238,ISSN-1414431X,28675.0,Journal,Associacao Brasileira de Divulgacao Cientifica,English,0.68,52,2.6,36,0.604,22,1.36,42.0,11.0,0.65,10.7,40.0,40.0,0.0,0.0,"Jasso-Villagomez, E.I., Garcia-Lorenzana, M., Almanza-Perez, J.C. and 5 more (...) (2018).Beetle (Ulomoides dermestoides) fat improves diabetes: Effect on liver and pancreatic architecture and on PPARγ expression. Brazilian Journal of Medical and Biological Research,51(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85045905207&origin=resultslist,10.1590/1414-431X20187238,Article,Gold|Green,2-s2.0-85045905207,29694509,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,36465264900,55989721500,55989721500,-,Mexico,1.0,1303| 1304| 1307| 1314| 2403| 2800| 3000,"Biochemistry| Biophysics| Cell Biology| Physiology| Immunology| General Neuroscience| General Pharmacology, Toxicology and Pharmaceutics",5,Life Sciences & Medicine,537| 532| 503| 507,Pharmacy & Pharmacology| Medicine| Anatomy & Physiology| Biological Sciences,34| 32,Medical and Health| Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,-,-,SDG 3,Diversity and Ecology of Ground Beetles in Forests,1475,4.774,Chemical Defenses and Evolutionary Adaptations in Beetles,55189,48.198,Defensible,2018.0,11.0,N/A,"Jasso-Villagomez, E.I.| Garcia-Lorenzana, M.| Almanza-Perez, J.C.| Fortis-Barrera, M.A.| Blancas-Flores, G.| Roman-Ramos, R.| Prado-Barragan, L.A.| Alarcon-Aguilar, F.J.",Universidad Autónoma Metropolitana,Mexico,0
