Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58804388000,58804388000,"In Vitro and In Silico Studies of Bis-furyl-pyrrolo[3,4-b]pyridin-5-ones on Dengue Virus","Morales-Salazar, I.| Garduño-Albino, C.E.| Montes-Enríquez, F.P.| Carrillo, A.G.| Rojas-Aguirre, Y.| Estrada-Toledo, N.V.| Sandoval-Basilio, J.| Alcaraz-Estrada, S.L.| Díaz-Cervantes, E.| González-Zamora, E.| Jácome, A.I.",11.0,57210142617| 57994753200| 57995072300| 58804388000| 36696912900| 58804614300| 57190870779| 56047021500| 55856094600| 55989686000| 48161545400,2024.0,2024-01-01,Journal of the Mexican Chemical Society,68,1,170-183,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.33,77,2.1,64,0.221,73,1.51,22.0,3.0,0.28,10.89,38.0,58.0,0.0,0.0,"Morales-Salazar, I., Garduño-Albino, C.E., Montes-Enríquez, F.P. and 8 more (...) (2024).In Vitro and In Silico Studies of Bis-furyl-pyrrolo[3,4-b]pyridin-5-ones on Dengue Virus. Journal of the Mexican Chemical Society,68(1) 170-183",https://www.scopus.com/record/display.url?eid=2-s2.0-85181969882&origin=resultslist,10.29356/jmcs.v68i1.2103,Article,Gold,2-s2.0-85181969882,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505020| 505017| 505023,Academic,3.0,60028381| 60005971| 60032442| 60367548| 129089068| 60000123| 60001570| 60033291,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Investigaciones en Materiales| Universidad Nacional Autónoma de México| Health Pharma Professional Research S.A de C.V.| Universidad Hipócrates| Hospital 20 de Noviembre| Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado - ISSSTE| Universidad de Guanajuato,57210142617,48161545400,56047021500| 55856094600| 55989686000| 48161545400,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3404| 3405| 3406,Medicinal and biomolecular chemistry| Organic chemistry| Physical chemistry,SDG 3,Dengue and Zika Virus Dynamics in Public Health,343,76.717,Dengue Virus Mechanisms and Therapeutic Innovations,7514,95.354,Definitive,2024.0,3.0,N/A,"Morales-Salazar, I.| Garduño-Albino, C.E.| Montes-Enríquez, F.P.| Carrillo, A.G.| Rojas-Aguirre, Y.| Estrada-Toledo, N.V.| Sandoval-Basilio, J.| Alcaraz-Estrada, S.L.| Díaz-Cervantes, E.| González-Zamora, E.| Jácome, A.I.",Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
