Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57217592829,57217592829,Regulation of Cas9 by viral proteins Tat and Rev for HIV-1 inactivation,"Vergara-Mendoza, M.| Gomez-Quiroz, L.E.| Miranda-Labra, R.U.| Fuentes-Romero, L.L.| Romero-Rodríguez, D.P.| González-Ruiz, J.| Hernández-Rizo, S.| Viveros-Rogel, M.",8.0,57217583436| 56000734700| 36017234400| 6505663424| 36610502400| 57217592829| 57207829280| 8568681000,2020.0,2020-08-01,Antiviral Research,180,-,-,104856,ISSN-01663542,19617.0,Journal,Elsevier B.V.,English,1.94,7,10.6,5,2.052,7,0.81,19.0,11.0,0.63,14.38,38.0,40.0,0.0,0.0,"Vergara-Mendoza, M., Gomez-Quiroz, L.E., Miranda-Labra, R.U. and 5 more (...) (2020).Regulation of Cas9 by viral proteins Tat and Rev for HIV-1 inactivation. Antiviral Research,180",https://www.scopus.com/record/display.url?eid=2-s2.0-85087408091&origin=resultslist,10.1016/j.antiviral.2020.104856,Article,,2-s2.0-85087408091,32579898,Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505037| 505009,Academic| Government,3.0,60009149| 60028381| 60008205,Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Enfermedades Respiratorias,57217583436,8568681000,8568681000,-,Mexico,1.0,2406| 3004,Virology| Pharmacology,5,Life Sciences & Medicine,507| 537,Biological Sciences| Pharmacy & Pharmacology,32| 34,Life Sciences| Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3207| 3214| 3107,Medical microbiology| Pharmacology and pharmaceutical sciences| Microbiology,SDG 3,Human Immunodeficiency Virus Dynamics,161,53.957,HIV Reservoir Dynamics and Latency Mechanisms,2275,97.938,Very Good,2020.0,11.0,N/A,"Vergara-Mendoza, M.| Gomez-Quiroz, L.E.| Miranda-Labra, R.U.| Fuentes-Romero, L.L.| Romero-Rodríguez, D.P.| González-Ruiz, J.| Hernández-Rizo, S.| Viveros-Rogel, M.",Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
