Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195589215,57195589215,Comparison of the Parameters of the Exergoeconomic Environmental Analysis of Two Combined Cycles of Three Pressure Levels with and without Postcombustion,"González, E.V.T.| Hernández, S.C.| Méndez, H.D.L.| Cabañas, F.G.A.| López, J.V.| Leyte, R.L.",6.0,55780036000| 36102860800| 55504870000| 57677976900| 6507150530| 57195589215,2022.0,2022-05-01,Entropy,24,5,-,636,ISSN-10994300,13715.0,Journal,MDPI,English,1,30,4.7,11,0.541,36,0.55,9.0,1.0,0.09,11.24,70.0,76.0,0.0,0.0,"González, E.V.T., Hernández, S.C., Méndez, H.D.L. and 3 more (...) (2022).Comparison of the Parameters of the Exergoeconomic Environmental Analysis of Two Combined Cycles of Three Pressure Levels with and without Postcombustion. Entropy,24(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85129835345&origin=resultslist,10.3390/e24050636,Article,Gold|Green,2-s2.0-85129835345,-,Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,505017| 708454,Academic,2.0,60094425| 60028381| 60024080,Universidad Autónoma de la Ciudad de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Cuajimalpa,55780036000,57195589215,57195589215,-,Mexico,1.0,1710| 2208| 2610| 3100| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| General Physics and Astronomy| Physics and Astronomy (miscellaneous),4| 2,Natural Sciences| Engineering & Technology,212| 221| 439| 249,Computer Science & Information Systems| Engineering - Electrical & Electronic| Physics & Astronomy| Engineering - Petroleum,38| 37| 36,Computer Science| Physical Sciences| Engineering,49| 51,Mathematical Sciences| Physical Sciences,-,-,SDG 13,Energy Systems and Refrigeration,367,93.133,Thermoeconomic Insights into Exergy and Environmental Impact,10395,86.757,Definitive,2022.0,1.0,N/A,"González, E.V.T.| Hernández, S.C.| Méndez, H.D.L.| Cabañas, F.G.A.| López, J.V.| Leyte, R.L.",Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,Mexico,0
