Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
16315308300,16315308300,Reductions in commuter exposure to volatile organic compounds in Mexico City due to the environmental program ProAire2002-2010,"Shinohara, N.| Ángeles, F.| Basaldud, R.| Cardenas, B.| Wakamatsu, S.",5.0,7102309273| 16315308300| 24166240900| 55993708900| 7006407675,2017.0,2017-05-01,Journal of Exposure Science and Environmental Epidemiology,27,3,339-345,-,ISSN-15590631,4400151701.0,Journal,Nature Publishing Group,English,1.19,21,6,7,1.346,11,1.19,40.0,5.0,0.19,10.57,54.0,64.0,1.0,0.0,"Shinohara, N., Ángeles, F., Basaldud, R. and 2 more (...) (2017).Reductions in commuter exposure to volatile organic compounds in Mexico City due to the environmental program ProAire2002-2010. Journal of Exposure Science and Environmental Epidemiology,27(3) 339-345",https://www.scopus.com/record/display.url?eid=2-s2.0-84974824142&origin=resultslist,10.1038/jes.2016.31,Article,,2-s2.0-84974824142,27301774,Universidad Autónoma Metropolitana| National Institute of Advanced Industrial Science and Technology| Ehime University,505017| 208104| 208017,Academic| Government,3.0,60024621| 60028381| 60002090,National Institute of Advanced Industrial Science and Technology| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Ehime University,7102309273,7006407675,7102309273,-,Mexico| Japan,2.0,2310| 2713| 2739| 3005,"Pollution| Epidemiology| Public Health, Environmental and Occupational Health| Toxicology",5| 3,Life Sciences & Medicine| Social Sciences & Management,537| 424| 532,Pharmacy & Pharmacology| Environmental Sciences| Medicine,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,42,Health Sciences,4202| 4206,Epidemiology| Public health,SDG 3| SDG 11,Health Impacts of Air Pollution Exposure,251,95.226,Air Quality Challenges in Urban Transportation Systems,9973,95.505,Very Good,2017.0,5.0,N/A,"Shinohara, N.| Ángeles, F.| Basaldud, R.| Cardenas, B.| Wakamatsu, S.",Universidad Autónoma Metropolitana| National Institute of Advanced Industrial Science and Technology| Ehime University,Mexico| Japan,0
