Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58352599400,58352599400,Conducting team ethnography with African migrants in Mexico: The dynamics of gendered and racialised positionalies in the field,"Serra Mingot, E.| González Zepeda, C.A.",2.0,57195260665| 58352599400,2024.0,2024-06-01,Qualitative Research,24,3,591-608,-,ISSN-14687941,100147024.0,Journal,SAGE Publications Ltd,English,3.26,2,8.9,2,2.113,2,0.36,8.0,1.0,0.36,2.79,56.0,54.0,0.0,0.0,"Serra Mingot, E., González Zepeda, C.A. (2024).Conducting team ethnography with African migrants in Mexico: The dynamics of gendered and racialised positionalies in the field. Qualitative Research,24(3) 591-608",https://www.scopus.com/record/display.url?eid=2-s2.0-85163026852&origin=resultslist,10.1177/14687941231176939,Article,Gold,2-s2.0-85163026852,-,Universidad Autónoma Metropolitana| Bielefeld University,505017| 309058,Academic,2.0,60015595| 60024080,Universität Bielefeld| Universidad Autónoma Metropolitana Unidad Cuajimalpa,57195260665,58352599400,57195260665,-,Mexico| Germany,2.0,1207| 3301,History and Philosophy of Science| Social Sciences (miscellaneous),1| 3,Arts & Humanities| Social Sciences & Management,126,History,40| 33,Social Sciences| Arts and Humanities,44,Human Society,-,-,-,Cultural Dynamics in Performance and Anthropology,1452,4.186,Ethnography and Fieldwork in Contemporary Anthropology,8452,68.151,Definitive,2024.0,1.0,N/A,"Serra Mingot, E.| González Zepeda, C.A.",Universidad Autónoma Metropolitana| Bielefeld University,Mexico| Germany,0
