Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57711594800,57711594800,"Breast, Lung and Liver Cancer Classification from Structured and Unstructured Data","González-Beltrán, B.A.| Reyes-Ortiz, J.A.| Montelongo-González, E.E.",3.0,57188683966| 57188692429| 57711594800,2022.0,2022-01-01,Computacion y Sistemas,26,1,233-243,-,ISSN-14055546,21100223167.0,Journal,Instituto Politecnico Nacional,English,0.38,72,1.2,78,0.219,74,0.61,18.0,0.0,0.0,13.62,81.0,80.0,0.0,0.0,"González-Beltrán, B.A., Reyes-Ortiz, J.A., Montelongo-González, E.E. (2022).Breast, Lung and Liver Cancer Classification from Structured and Unstructured Data. Computacion y Sistemas,26(1) 233-243",https://www.scopus.com/record/display.url?eid=2-s2.0-85130742283&origin=resultslist,10.13053/CyS-26-1-4167,Article,,2-s2.0-85130742283,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57188683966,57711594800,57188692429,-,Mexico,1.0,1700,General Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38,Computer Science,46,Information And Computing Sciences,4603| 4605| 4602,Computer vision and multimedia computation| Data management and data science| Artificial intelligence,SDG 3,Social Prescribing and Quality in Health Services,1463,5.232,Enhancing Patient Care through Nursing and Quality Improvement,31323,24.213,Defensible,2022.0,0.0,N/A,"González-Beltrán, B.A.| Reyes-Ortiz, J.A.| Montelongo-González, E.E.",Universidad Autónoma Metropolitana,Mexico,0
