Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57225988701,57225988701,"Indole-and pyrazole-glycyrrhetinic acid derivatives as ptp1b inhibitors: Synthesis, in vitro and in silico studies","De-La-cruz-martínez, L.| Duran-Becerra, C.| González-Andrade, M.| Páez-Franco, J.C.| Germán-Acacio, J.M.| Espinosa-Chávez, J.| Torres-Valencia, J.M.| Pérez-Villanueva, J.| Palacios-Espinosa, J.F.| Soria-Arteche, O.| Cortés-Benítez, F.",11.0,57225988701| 57226405443| 56013621200| 57192702854| 6504526291| 57226396509| 6602209991| 24391165500| 57196951727| 25928834400| 57190116225,2021.0,2021-07-02,Molecules,26,14,-,4375,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.22,22,5.9,17,0.705,23,1.27,31.0,22.0,1.15,12.17,18.0,25.0,0.0,0.0,"De-La-cruz-martínez, L., Duran-Becerra, C., González-Andrade, M. and 8 more (...) (2021).Indole-and pyrazole-glycyrrhetinic acid derivatives as ptp1b inhibitors: Synthesis, in vitro and in silico studies. Molecules,26(14) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85111458077&origin=resultslist,10.3390/molecules26144375,Article,Gold|Green,2-s2.0-85111458077,34299651,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Michoacana de San Nicolas de Hidalgo| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505050| 505022| 505023| 505009,Academic| Government,5.0,60010210| 60032442| 60022869| 60009149| 60032816| 60027135,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Medicina| Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Michoacana de San Nicolás de Hidalgo| Universidad Autónoma del Estado de Hidalgo",57225988701,57190116225,57190116225,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,409| 532| 249| 537,Chemistry| Medicine| Engineering - Petroleum| Pharmacy & Pharmacology,32| 34| 37,Life Sciences| Medical and Health| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,SDG 3,Heat Shock Proteins in Cancer and Neurodegeneration,668,44.081,Protein Tyrosine Phosphatases in Disease Mechanisms,5625,92.046,Very Good,2021.0,22.0,N/A,"De-La-cruz-martínez, L.| Duran-Becerra, C.| González-Andrade, M.| Páez-Franco, J.C.| Germán-Acacio, J.M.| Espinosa-Chávez, J.| Torres-Valencia, J.M.| Pérez-Villanueva, J.| Palacios-Espinosa, J.F.| Soria-Arteche, O.| Cortés-Benítez, F.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Michoacana de San Nicolas de Hidalgo| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
