Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57191841043,57191841043,Pd and In addition onto Au nanoparticles supported on TiO2 as a catalytic formulation for NO3− reduction in water,"Devard, A.| Aghemo, V.S.| Caballero Dorantes, C.A.| Gutierrez Arzaluz, M.| Marchesini, F.A.| Ulla, M.A.",6.0,23089992400| 57191846390| 57191841043| 36865990600| 23566830900| 7004012429,2017.0,2017-02-01,"Reaction Kinetics, Mechanisms and Catalysis",120,1,39-54,-,ISSN-18785190,19500157076.0,Journal,Springer Netherlands,English,0.63,54,2.3,62,0.409,66,2.07,71.0,7.0,0.27,14.62,49.0,59.0,0.0,0.0,"Devard, A., Aghemo, V.S., Caballero Dorantes, C.A. and 3 more (...) (2017).Pd and In addition onto Au nanoparticles supported on TiO2 as a catalytic formulation for NO3− reduction in water. Reaction Kinetics, Mechanisms and Catalysis,120(1) 39-54",https://www.scopus.com/record/display.url?eid=2-s2.0-84994083459&origin=resultslist,10.1007/s11144-016-1102-x,Article,Bronze|Green,2-s2.0-84994083459,-,Universidad Autónoma Metropolitana| Universidad Nacional del Litoral,505017| 601012,Academic,2.0,60003377| 60008547| 60023193,Instituto de Investigaciones en Catálisis y Petroquímica| Universidad Nacional del Litoral| Universidad Autónoma Metropolitana - Azcapotzalco,23089992400,7004012429,7004012429,-,Mexico| Argentina,2.0,1503| 1606,Catalysis| Physical and Theoretical Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3406,Physical chemistry,-,Innovative Approaches in Wastewater Treatment Technologies,433,93.264,Palladium-Based Catalysts for Nitrate Reduction,13741,97.758,Definitive,2017.0,7.0,N/A,"Devard, A.| Aghemo, V.S.| Caballero Dorantes, C.A.| Gutierrez Arzaluz, M.| Marchesini, F.A.| Ulla, M.A.",Universidad Autónoma Metropolitana| Universidad Nacional del Litoral,Mexico| Argentina,0
