Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202779480,57202779480,Coordination numbers in hydrated Cu(II) ions,"Monjaraz-Rodríguez, A.| Rodriguez-Bautista, M.| Garza, J.| Zubillaga, R.A.| Vargas, R.",5.0,57202779480| 56721438500| 7005124261| 6602332270| 55989742600,2018.0,2018-07-01,Journal of Molecular Modeling,24,7,-,187,ISSN-16102940,57844.0,Journal,Springer Verlag,English,0.51,64,2.2,44,0.37,53,0.61,19.0,14.0,0.39,12.77,34.0,53.0,0.0,0.0,"Monjaraz-Rodríguez, A., Rodriguez-Bautista, M., Garza, J. and 2 more (...) (2018).Coordination numbers in hydrated Cu(II) ions. Journal of Molecular Modeling,24(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85049325309&origin=resultslist,10.1007/s00894-018-3725-5,Article,,2-s2.0-85049325309,29968112,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57202779480,55989742600,55989742600,-,Mexico,1.0,1503| 1604| 1605| 1606| 1703| 1706,Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Computational Theory and Mathematics| Computer Science Applications,4| 2,Natural Sciences| Engineering & Technology,249| 213| 409| 212| 219,Engineering - Petroleum| Data Science| Chemistry| Computer Science & Information Systems| Engineering - Chemical,38| 36| 37,Computer Science| Engineering| Physical Sciences,34,Chemical Sciences,3406| 3407| 3404,Physical chemistry| Theoretical and computational chemistry| Medicinal and biomolecular chemistry,-,Molecular Dynamics and Hydrogen Bonding in Water,191,75.474,Hydration Dynamics and Structural Insights in Aqueous Solutions,7508,80.156,Very Good,2018.0,14.0,N/A,"Monjaraz-Rodríguez, A.| Rodriguez-Bautista, M.| Garza, J.| Zubillaga, R.A.| Vargas, R.",Universidad Autónoma Metropolitana,Mexico,0
