Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219565954,57219565954,A biotechnological process for obtaining citric acid through paper cellulose aerobic bioreaction,"Gil, R.G.| Correa, H.S.| Contreras Larios, J.L.| González-Brambila, M.M.",4.0,57219565954| 36630004200| 57192927181| 56013877200,2020.0,2020-08-01,International Journal of Chemical Reactor Engineering,18,8,-,20200027,ISSN-15426580,130033.0,Journal,De Gruyter Open Ltd,English,0.47,66,2,56,0.268,61,0.51,16.0,3.0,0.2,14.64,62.0,65.0,0.0,0.0,"Gil, R.G., Correa, H.S., Contreras Larios, J.L. and 1 more (...) (2020).A biotechnological process for obtaining citric acid through paper cellulose aerobic bioreaction. International Journal of Chemical Reactor Engineering,18(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85093947945&origin=resultslist,10.1515/ijcre-2020-0027,Article,,2-s2.0-85093947945,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,57219565954,56013877200,56013877200,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 11,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Citric Acid Production by Aspergillus Niger,19708,79.222,Definitive,2020.0,3.0,N/A,"Gil, R.G.| Correa, H.S.| Contreras Larios, J.L.| González-Brambila, M.M.",Universidad Autónoma Metropolitana,Mexico,0
