Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216790364,57216790364,Metastatic primary brain rhabdomyosarcoma in a pediatric patient: illustrative case,"Mondragón-Soto, M.G.| Valle, L.D.| González-Soto, J.A.| Leo-Vargas, R.A.D.",4.0,57210791550| 7005550622| 57216790364| 58336547300,2022.0,2022-07-01,Journal of Neurosurgery: Case Lessons,4,4,-,CASE22189,ISSN-26941902,21101152613.0,Journal,American Association of Neurological Surgeons,English,0.17,87,-,-,-,-,0.09,1.0,1.0,0.14,7.39,70.0,73.0,0.0,0.0,"Mondragón-Soto, M.G., Valle, L.D., González-Soto, J.A. and 1 more (...) (2022).Metastatic primary brain rhabdomyosarcoma in a pediatric patient: illustrative case. Journal of Neurosurgery: Case Lessons,4(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85162696754&origin=resultslist,10.3171/CASE22189,Article,Hybrid gold|Green,2-s2.0-85162696754,-,Louisiana State University Health Sciences Center| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,508106| 505017| 505040,Academic| Government,3.0,60000029| 60005399| 60014923| 108065653,Instituto Nacional de Neurología y Neurocirugía| LSU Health New Orleans School of Medicine| Universidad Autónoma Metropolitana| ABC Cancer Center,57210791550,58336547300,57216790364,-,Mexico| United States,2.0,2728| 2746,Neurology (clinical)| Surgery,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,-,-,-,-,SDG 3,Cancer Treatment and Renal Cell Carcinoma Insights,93,68.607,Intracranial Sarcomas and Their Clinical Implications,74490,31.606,Defensible,2022.0,1.0,N/A,"Mondragón-Soto, M.G.| Valle, L.D.| González-Soto, J.A.| Leo-Vargas, R.A.D.",Louisiana State University Health Sciences Center| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,Mexico| United States,0
