Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222002425,57222002425,The importance of livestock in the diet of Mexican wolf Canis lupus baileyi in northwestern Mexico,"Reyes-Díaz, J.L.| Lara-Díaz, N.E.| Camargo-Aguilera, M.G.| Saldívar-Burrola, L.L.| López González, C.A.",5.0,57222002425| 57103633600| 57195962881| 57909898200| 6603697557,2024.0,2024-11-01,Wildlife Biology,2024,6,-,e01272,ISSN-09096396,24495.0,Journal,John Wiley and Sons Inc,English,0.74,46,3.3,36,0.568,31,0.2,3.0,4.0,0.77,5.19,32.0,36.0,0.0,0.0,"Reyes-Díaz, J.L., Lara-Díaz, N.E., Camargo-Aguilera, M.G. and 2 more (...) (2024).The importance of livestock in the diet of Mexican wolf Canis lupus baileyi in northwestern Mexico. Wildlife Biology,2024(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85208789922&origin=resultslist,10.1002/wlb3.01272,Article,Gold,2-s2.0-85208789922,-,Universidad Autónoma Metropolitana| Universidad Autonoma Queretaro,505017| 505048,Academic,2.0,60020052| 60028381,Universidad Autónoma de Querétaro| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57222002425,6603697557,57103633600| 6603697557,-,Mexico,1.0,1105| 2308| 2309,"Ecology, Evolution, Behavior and Systematics| Management, Monitoring, Policy and Law| Nature and Landscape Conservation",3| 5,Social Sciences & Management| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,41| 31,Environmental Sciences| Biological Sciences,3103| 3109| 4102,Ecology| Zoology| Ecological applications,SDG 15,Conservation Strategies for Endangered Species Management,689,51.145,Genetic and Ecological Dynamics of Canis Lupus,7566,88.62,Definitive,2024.0,4.0,N/A,"Reyes-Díaz, J.L.| Lara-Díaz, N.E.| Camargo-Aguilera, M.G.| Saldívar-Burrola, L.L.| López González, C.A.",Universidad Autónoma Metropolitana| Universidad Autonoma Queretaro,Mexico,0
