Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58608436800,58608436800,"Weight gain and metabolic disturbances in people living with HIV who start antiretroviral therapy with, or switch to, bictegravir/emtricitabine/tenofovir alafenamide after 48 weeks of treatment: A real-world prospective study","Mata Marín, J.A.| Velasco-Penagos, J.C.| Mauss, S.| Rodriguez-Evaristo, M.S.| Pérez-Barragán, E.| Villa-Platas, J.| Barragán-Huerta, L.| Gaytán-Martínez, J.E.",8.0,35242917100| 58608944200| 55761408200| 57807139200| 56971496600| 58609630000| 58608436800| 6506456876,2024.0,2024-01-01,International Journal of STD and AIDS,35,1,33-38,-,ISSN-09564624,22384.0,Journal,SAGE Publications Ltd,English,0.59,57,2.6,47,0.583,41,0.32,7.0,7.0,1.84,3.8,21.0,15.0,0.0,0.0,"Mata Marín, J.A., Velasco-Penagos, J.C., Mauss, S. and 5 more (...) (2024).Weight gain and metabolic disturbances in people living with HIV who start antiretroviral therapy with, or switch to, bictegravir/emtricitabine/tenofovir alafenamide after 48 weeks of treatment: A real-world prospective study. International Journal of STD and AIDS,35(1) 33-38",https://www.scopus.com/record/display.url?eid=2-s2.0-85171803314&origin=resultslist,10.1177/09564624231196605,Article,,2-s2.0-85171803314,37729763,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505017| 505006,Academic| Government,2.0,60008467| 100342626| 60014923,Instituto Mexicano del Seguro Social| Center for HIV and Hepatogastroenterology| Universidad Autónoma Metropolitana,35242917100,6506456876,57807139200,-,Mexico| Germany,2.0,2708| 2725| 2736| 2739,"Dermatology| Infectious Diseases| Pharmacology (medical)| Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532| 537,Medicine| Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3204,Clinical sciences| Immunology,SDG 3,Human Immunodeficiency Virus Dynamics,161,53.957,"HIV, Obesity, and Body Mass Index Interactions",57809,91.338,Definitive,2024.0,7.0,N/A,"Mata Marín, J.A.| Velasco-Penagos, J.C.| Mauss, S.| Rodriguez-Evaristo, M.S.| Pérez-Barragán, E.| Villa-Platas, J.| Barragán-Huerta, L.| Gaytán-Martínez, J.E.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico| Germany,0
