Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211338716,57211338716,The social theory of the 21st century: Needs and possibilities of mutation,"Montoya, L.A.| Heredia, J.M.",2.0,57211338716| 57211333133,2019.0,2019-01-01,Andamios,16,40,-,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.31,78,0.2,54,0.112,79,0.41,12.0,1.0,0.0,2.92,73.0,75.0,0.0,0.0,"Montoya, L.A., Heredia, J.M. (2019).The social theory of the 21st century: Needs and possibilities of mutation. Andamios,16(40) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85073534157&origin=resultslist,10.29092/uacm.v16i40.698,Article,Gold,2-s2.0-85073534157,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,57211338716,57211333133,57211338716,-,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,33| 40,Arts and Humanities| Social Sciences,44| 50,Human Society| Philosophy And Religious Studies,4401| 5003| 4408,Anthropology| Philosophy| Political science,-,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Women's Political and Social Movements in Chile,70254,36.485,Defensible,2019.0,1.0,N/A,"Montoya, L.A.| Heredia, J.M.",Universidad Autónoma Metropolitana,Mexico,0
