Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59260499300,59260499300,Toxicity of Mucura (Petiveria alliacea) extracts from the peruvian amazon against Daphnia magna for environmental protection and sustainable development,"Bracho-Pérez, J.C.| Tacza-Valverde, I.| Chávez-Rojas, D.| Aquije, C.| Haro, J.| Vásquez-Castro, J.A.",6.0,57221381112| 59260465200| 57218371845| 57962155100| 59260499300| 16319992900,2024.0,2024-01-01,Brazilian Journal of Biology,84,-,-,e278758,ISSN-15196984,13841.0,Journal,Instituto Internacional de Ecologia,English,0.78,43,3.2,37,0.36,41,3.21,40.0,1.0,0.24,4.23,56.0,61.0,0.0,0.0,"Bracho-Pérez, J.C., Tacza-Valverde, I., Chávez-Rojas, D. and 3 more (...) (2024).Toxicity of Mucura (Petiveria alliacea) extracts from the peruvian amazon against Daphnia magna for environmental protection and sustainable development. Brazilian Journal of Biology,84",https://www.scopus.com/record/display.url?eid=2-s2.0-85201242651&origin=resultslist,10.1590/1519-6984.278758,Article,Gold|Green,2-s2.0-85201242651,39140498,Universidad Nacional Tecnológica De Lima Sur| Universidad Autónoma Metropolitana| Universidad Nacional Agraria La Molina,720634| 505017| 701193,Academic,3.0,60105321| 60014923| 60071254,Universidad Nacional Tecnológica De Lima Sur| Universidad Autónoma Metropolitana| Universidad Nacional Agraria La Molina,57221381112,16319992900,-,-,Mexico| Peru,2.0,1100,General Agricultural and Biological Sciences,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3103| 3109| 3005,Ecology| Zoology| Fisheries sciences,SDG 8,Innovative Strategies for Pest Control and Management,878,47.155,Plant Extracts for Insect Pest Management,63514,46.443,Other,2024.0,1.0,N/A,"Bracho-Pérez, J.C.| Tacza-Valverde, I.| Chávez-Rojas, D.| Aquije, C.| Haro, J.| Vásquez-Castro, J.A.",Universidad Nacional Tecnológica De Lima Sur| Universidad Autónoma Metropolitana| Universidad Nacional Agraria La Molina,Mexico| Peru,0
