Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57885806000,57885806000,Connecting Water Access with Multidimensional Poverty: The Case of Tupiza River Basin in Bolivia,"Espinoza, S.| Forni, L.| Lavado, A.| Olivera, M.| Tapia, C.| Vega, B.| Balderrama, M.| Escobar, M.",8.0,59844047200| 57191664994| 57219904895| 57885806000| 57886274100| 57887196800| 57208551488| 14050005400,2022.0,2022-09-01,Water (Switzerland),14,17,-,2691,ISSN-20734441,21100255400.0,Journal,MDPI,English,1.06,27,5.5,15,0.723,21,1.86,43.0,8.0,0.62,11.27,36.0,43.0,0.0,1.0,"Espinoza, S., Forni, L., Lavado, A. and 5 more (...) (2022).Connecting Water Access with Multidimensional Poverty: The Case of Tupiza River Basin in Bolivia. Water (Switzerland),14(17) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85137768678&origin=resultslist,10.3390/w14172691,Article,Gold|Green,2-s2.0-85137768678,-,Stockholm Environment Institute| Universidad Autónoma Metropolitana,704795| 505017,Academic| Government,2.0,128564797| 60100575| 122878068| 60014923| 128508107| 60015157,"Independent Researcher| Stockholm Environment Institute, USA| Independent Researcher| Universidad Autónoma Metropolitana| Independent Researcher| Stockholm Environment Institute",59844047200,14050005400,59844047200,-,Mexico| United States| Bolivia| Sweden,4.0,1104| 1303| 2312| 3305,"Aquatic Science| Biochemistry| Water Science and Technology| Geography, Planning and Development",2| 3| 5,Engineering & Technology| Social Sciences & Management| Life Sciences & Medicine,502| 507| 424| 425,Agriculture & Forestry| Biological Sciences| Environmental Sciences| Geography,40| 32| 37,Social Sciences| Life Sciences| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 1| SDG 2| SDG 3| SDG 6| SDG 9| SDG 10,Transformative Business Models in Digital Innovation,47,98.365,Innovative Approaches in Agricultural Machinery Development,63260,5.168,Very Good,2022.0,8.0,N/A,"Espinoza, S.| Forni, L.| Lavado, A.| Olivera, M.| Tapia, C.| Vega, B.| Balderrama, M.| Escobar, M.",Stockholm Environment Institute| Universidad Autónoma Metropolitana,Mexico| United States| Bolivia| Sweden,0
