Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
24337496600,24337496600,Actin-Cytoskeleton Drives Caveolae Signaling to Mitochondria during Postconditioning,"Correa, F.| Enríquez-Cortina, C.| Silva-Palacios, A.| Román-Anguiano, N.| Gil-Hernández, A.| Ostolga-Chavarría, M.| Soria-Castro, E.| Hernández-Rizo, S.| Heros, P.D.L.| Chávez-Canales, M.| Zazueta, C.",11.0,7004445328| 55573866600| 55672812600| 56748077600| 57219454467| 57194590414| 24399905300| 57207829280| 7801586250| 24337496600| 7004012317,2023.0,2023-02-01,Cells,12,3,-,492,ISSN-20734409,21100978391.0,Journal,MDPI,English,1.09,23,9.9,16,1.547,15,0.83,15.0,5.0,0.34,14.6,38.0,57.0,0.0,0.0,"Correa, F., Enríquez-Cortina, C., Silva-Palacios, A. and 8 more (...) (2023).Actin-Cytoskeleton Drives Caveolae Signaling to Mitochondria during Postconditioning. Cells,12(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85147865040&origin=resultslist,10.3390/cells12030492,Article,Gold|Green,2-s2.0-85147865040,36766835,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,505017| 505008,Academic| Government,2.0,60010748| 60028381,Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Autónoma Metropolitana -Unidad Iztapalapa,7004445328,7004012317,7004012317,-,Mexico,1.0,1300,"General Biochemistry,Genetics and Molecular Biology",5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,-,-,-,Membrane Proteins and Lipid Dynamics in Cells,405,53.303,Caveolin Proteins in Cancer and Cell Signaling,2644,93.375,Definitive,2023.0,5.0,N/A,"Correa, F.| Enríquez-Cortina, C.| Silva-Palacios, A.| Román-Anguiano, N.| Gil-Hernández, A.| Ostolga-Chavarría, M.| Soria-Castro, E.| Hernández-Rizo, S.| Heros, P.D.L.| Chávez-Canales, M.| Zazueta, C.",Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,Mexico,0
