Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57207946769,57207946769,COVID Asymmetric Impact on the Risk Premium of Developed and Emerging Countries’ Stock Markets,"Núñez-Mora, J.A.| Santillán-Salgado, R.J.| Contreras-Valdez, M.I.",3.0,20434025900| 14521399800| 57207946769,2022.0,2022-05-01,Mathematics,10,9,-,1353,ISSN-22277390,21100830702.0,Journal,MDPI,English,0.98,31,3.5,12,0.446,37,2.59,44.0,4.0,0.27,7.45,51.0,63.0,0.0,0.0,"Núñez-Mora, J.A., Santillán-Salgado, R.J., Contreras-Valdez, M.I. (2022).COVID Asymmetric Impact on the Risk Premium of Developed and Emerging Countries’ Stock Markets. Mathematics,10(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85129328726&origin=resultslist,10.3390/math10091353,Article,Gold|Green,2-s2.0-85129328726,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,505013| 505017| 505012,Academic,3.0,60116188| 60007966| 60025417| 60014923,EGADE Business School| Tecnológico de Monterrey| Universidad Autónoma de Nuevo León| Universidad Autónoma Metropolitana,20434025900,57207946769,14521399800,-,Mexico,1.0,1701| 2201| 2600,Computer Science (miscellaneous)| Engineering (miscellaneous)| General Mathematics,2| 4,Engineering & Technology| Natural Sciences,431| 212,Mathematics| Computer Science & Information Systems,37| 38| 36,Physical Sciences| Computer Science| Engineering,49,Mathematical Sciences,-,-,-,Volatility and Investor Behavior in Financial Markets,102,96.141,Volatility Dynamics in Financial Markets Models,1205,91.404,Very Good,2022.0,4.0,N/A,"Núñez-Mora, J.A.| Santillán-Salgado, R.J.| Contreras-Valdez, M.I.",Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
