Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58116958400,58116958400,ZnO nanoparticles and Cu2+ enhanced toxicity in acute rather than chronic exposure of the freshwater rotifer Lecane papuana,"Medina-Ramírez, I.E.| Rodríguez-Padilla, A.D.| Pérez, C.E.H.| Arzate-Cárdenas, M.A.",4.0,25959230000| 58117125500| 58116958400| 36008188200,2022.0,2022-12-01,International Journal of Aquatic Biology,10,6,489-503,-,ISSN-23830956,21100902625.0,Journal,Iranian Society of Ichthyology,English,0.34,76,1.2,71,0.207,75,1.0,18.0,2.0,0.22,9.17,63.0,67.0,0.0,0.0,"Medina-Ramírez, I.E., Rodríguez-Padilla, A.D., Pérez, C.E.H. and 1 more (...) (2022).ZnO nanoparticles and Cu2+ enhanced toxicity in acute rather than chronic exposure of the freshwater rotifer Lecane papuana. International Journal of Aquatic Biology,10(6) 489-503",https://www.scopus.com/record/display.url?eid=2-s2.0-85148853608&origin=resultslist,10.22034/ijab.v10i6.1708,Article,,2-s2.0-85148853608,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Autonomous University of Aguascalientes,704696| 505017| 704841,Academic| Government,3.0,60029446| 60002520| 60023193| 60027998,"Autonomous University of Aguascalientes Centro de Ciencias Basicas| Universidad Autónoma de Aguascalientes| Universidad Autónoma Metropolitana - Azcapotzalco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",25959230000,36008188200,36008188200,-,Mexico,1.0,1104| 1105| 1910| 2303,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,424| 416| 450| 502,Environmental Sciences| Earth & Marine Sciences| Geology| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3109| 3103| 3005,Zoology| Ecology| Fisheries sciences,SDG 3| SDG 6,Nanoparticles in Environmental and Health Applications,804,86.135,Toxicity and Environmental Impact of Nanoparticles,262,99.199,Definitive,2022.0,2.0,N/A,"Medina-Ramírez, I.E.| Rodríguez-Padilla, A.D.| Pérez, C.E.H.| Arzate-Cárdenas, M.A.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Autonomous University of Aguascalientes,Mexico,0
