Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202603498,57202603498,"Bacterial diversity associated with mineral substrates and hot springs from caves and tunnels of the Naica underground system (Chihuahua, Mexico)","del Castillo, A.E.| Beraldi-Campesi, H.| Amador-Lemus, P.| Beltrán, H.I.| Le Borgne, S.",5.0,47561422200| 6508070484| 57202603498| 6603666134| 7003917295,2018.0,2018-05-01,International Journal of Speleology,47,2,213-227,-,ISSN-03926672,7000153218.0,Journal,Societa Speleologica Italiana,English,0.85,40,2.7,34,0.577,35,1.73,54.0,11.0,0.32,9.42,40.0,57.0,0.0,0.0,"del Castillo, A.E., Beraldi-Campesi, H., Amador-Lemus, P. and 2 more (...) (2018).Bacterial diversity associated with mineral substrates and hot springs from caves and tunnels of the Naica underground system (Chihuahua, Mexico). International Journal of Speleology,47(2) 213-227",https://www.scopus.com/record/display.url?eid=2-s2.0-85048880915&origin=resultslist,10.5038/1827-806X.47.2.2161,Article,Gold|Green,2-s2.0-85048880915,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60024080| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México,47561422200,7003917295,7003917295,-,Mexico,1.0,1904| 1907,Earth-Surface Processes| Geology,4,Natural Sciences,451| 450| 416| 247,Geophysics| Geology| Earth & Marine Sciences| Engineering - Mineral & Mining,37,Physical Sciences,37,Earth Sciences,3705| 3709,Geology| Physical geography and environmental geoscience,-,Microbial Solutions for Water Quality and Ecosystem Health,324,87.77,Microbial Diversity and Interactions in Cave Ecosystems,19939,88.503,Very Good,2018.0,11.0,N/A,"del Castillo, A.E.| Beraldi-Campesi, H.| Amador-Lemus, P.| Beltrán, H.I.| Le Borgne, S.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
