Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57668533000,57668533000,The evolution of design postgraduate programmes in Mexico: Perspectives from three regions (2008–2023),"Sánchez Ruano, D.| Ariza Ampudia, S.V.| García Parra, B.| Chávez López, C.| Briseño Vilches, A.",5.0,57209283738| 59459213400| 57668533000| 56835804100| 59459461400,2024.0,2024-01-01,Design Journal,27,6,1029-1048,-,ISSN-14606925,147203.0,Journal,Taylor and Francis Ltd.,English,0.86,38,2.3,26,0.352,28,0.36,6.0,0.0,0.0,4.6,70.0,70.0,0.0,0.0,"Sánchez Ruano, D., Ariza Ampudia, S.V., García Parra, B. and 2 more (...) (2024).The evolution of design postgraduate programmes in Mexico: Perspectives from three regions (2008–2023). Design Journal,27(6) 1029-1048",https://www.scopus.com/record/display.url?eid=2-s2.0-85211129573&origin=resultslist,10.1080/14606925.2024.2425564,Article,,2-s2.0-85211129573,-,Universidad Autónoma Metropolitana| Universidad de Guadalajara| Universidad Autonoma de Ciudad Juarez| Universidad Nacional Autónoma de México| Instituto Tecnologico de Estudios Superiores de Monterrey,505017| 505019| 706746| 505023| 505012,Academic,5.0,60007966| 60008167| 60014923| 60032442| 60008943,Tecnológico de Monterrey| Universidad Autónoma de Ciudad Juárez| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad de Guadalajara,57209283738,59459461400,57209283738,-,Mexico,1.0,1201| 1704,Arts and Humanities (miscellaneous)| Computer Graphics and Computer-Aided Design,2| 1,Engineering & Technology| Arts & Humanities,212,Computer Science & Information Systems,38| 33,Computer Science| Arts and Humanities,33,Built Environment And Design,3301| 3303,Architecture| Design,-,Designing Technology for User-Centric Health Solutions,998,69.588,Interdisciplinary Approaches in Design Education and Practice,25504,73.604,Definitive,2024.0,0.0,N/A,"Sánchez Ruano, D.| Ariza Ampudia, S.V.| García Parra, B.| Chávez López, C.| Briseño Vilches, A.",Universidad Autónoma Metropolitana| Universidad de Guadalajara| Universidad Autonoma de Ciudad Juarez| Universidad Nacional Autónoma de México| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
