Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57255475600,57255475600,Behavioral consequences of postnatal undernutrition and enriched environment during later life,"Dorantes-Barrios, C.J.| Domínguez-Salazar, E.| Gonzalez-Flores, O.| Cortés-Barberena, E.| Hurtado-Alvarado, G.",5.0,57255475600| 6506373102| 55989720500| 7005209396| 55318051800,2021.0,2021-11-01,Physiology and Behavior,241,-,-,113566,ISSN-00319384,24007.0,Journal,Elsevier Inc.,English,1.09,27,5.7,15,0.788,40,1.01,22.0,4.0,0.39,10.27,55.0,54.0,0.0,0.0,"Dorantes-Barrios, C.J., Domínguez-Salazar, E., Gonzalez-Flores, O. and 2 more (...) (2021).Behavioral consequences of postnatal undernutrition and enriched environment during later life. Physiology and Behavior,241",https://www.scopus.com/record/display.url?eid=2-s2.0-85114737246&origin=resultslist,10.1016/j.physbeh.2021.113566,Article,,2-s2.0-85114737246,34474061,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,505017| 505023| 714292,Academic,3.0,60028381| 60014923| 60029589| 60013259,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Universidad Autónoma de Tlaxcala| Instituto de Investigaciones Biomedicas de la UNAM,57255475600,55318051800,57255475600,-,Mexico,1.0,2802| 3205,Behavioral Neuroscience| Experimental and Cognitive Psychology,5,Life Sciences & Medicine,541| 532,Psychology| Medicine,39| 34,Psychology| Medical and Health,31| 52| 32,Biological Sciences| Psychology| Biomedical And Clinical Sciences,-,-,-,Gestational Diabetes and Its Long-term Impacts,873,55.265,Impact of Protein Malnutrition on Brain Development,21537,47.278,Very Good,2021.0,4.0,N/A,"Dorantes-Barrios, C.J.| Domínguez-Salazar, E.| Gonzalez-Flores, O.| Cortés-Barberena, E.| Hurtado-Alvarado, G.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,Mexico,0
