Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201132289,57201132289,Effect of age on electrical nerve conduction in the somatosensory pathway and its correlation with somatometry and plasma concentrations of musculoskeletal enzymes in male rhesus monkeys (Macaca mulatta) held in captivity,"Hernández-Godínez, B.| Poblano, A.| Bonilla-Jaime, H.| Artega-Silva, M.| Sánchez-Torres, S.| Mondragón-Lozano, R.| Ibáñez-Contreras, A.",7.0,6504300011| 55941251400| 8790024800| 57201132289| 56004463800| 55307984500| 36088971600,2018.0,2018-06-01,Journal of Medical Primatology,47,3,145-156,-,ISSN-00472565,22583.0,Journal,Blackwell Publishing Ltd,English,0.48,66,0.9,50,0.304,46,1.74,32.0,0.0,0.0,4.96,82.0,74.0,0.0,0.0,"Hernández-Godínez, B., Poblano, A., Bonilla-Jaime, H. and 4 more (...) (2018).Effect of age on electrical nerve conduction in the somatosensory pathway and its correlation with somatometry and plasma concentrations of musculoskeletal enzymes in male rhesus monkeys (Macaca mulatta) held in captivity. Journal of Medical Primatology,47(3) 145-156",https://www.scopus.com/record/display.url?eid=2-s2.0-85043531276&origin=resultslist,10.1111/jmp.12337,Article,,2-s2.0-85043531276,29533456,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Mexicano del Seguro Social,704696| 505017| 715278| 505006,Medical| Government| Academic,4.0,60028381| 120628341| 120628369| 60084250| 60008467| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Laboratorio de Primatología| Investigación Biomédica Aplicada (INBIOMA) S. A. S. de C. V.| Instituto Nacional de Rehabilitación| Instituto Mexicano del Seguro Social| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",6504300011,36088971600,36088971600,-,Mexico,1.0,1103| 3400,Animal Science and Zoology| General Veterinary,5,Life Sciences & Medicine,502| 546,Agriculture & Forestry| Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,-,Neural Mechanisms of Auditory Processing and Hearing,733,28.254,Auditory Brainstem Responses in Preterm Infants,29883,42.972,Defensible,2018.0,0.0,N/A,"Hernández-Godínez, B.| Poblano, A.| Bonilla-Jaime, H.| Artega-Silva, M.| Sánchez-Torres, S.| Mondragón-Lozano, R.| Ibáñez-Contreras, A.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Mexicano del Seguro Social,Mexico,0
