Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57210359272,57210359272,Feasibility and barriers for anaerobic digestion in Mexico City,"Tsydenova, N.| Morillas, A.V.| Hernández, Á.M.| Soria, D.R.| Wilches, C.| Pehlken, A.",6.0,57210357141| 57210363079| 57210359272| 57210357833| 57208865705| 6507232396,2019.0,2019-08-01,Sustainability (Switzerland),11,15,-,4114,ISSN-20711050,21100240100.0,Journal,MDPI,English,1.16,23,3.2,20,0.581,27,1.37,68.0,19.0,0.66,12.2,26.0,40.0,0.0,1.0,"Tsydenova, N., Morillas, A.V., Hernández, Á.M. and 3 more (...) (2019).Feasibility and barriers for anaerobic digestion in Mexico City. Sustainability (Switzerland),11(15) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85070435931&origin=resultslist,10.3390/su11154114,Article,Gold|Green,2-s2.0-85070435931,-,OFFIS - Institute for Information Technology| Universidad Autónoma Metropolitana| University of Oldenburg,717430| 505017| 309088,Academic| Corporate,3.0,60020306| 60023193| 122977097| 60012749,Universität Oldenburg| Universidad Autónoma Metropolitana - Azcapotzalco| Bwe Energiesysteme GmbH and Co. KG| Oldenburger Forschungs- Und Entwicklungsinstitut fur Informatik-Werkzeuge Und -Systeme,57210357141,6507232396,57210357141,-,Mexico| Germany,2.0,1701| 1705| 1708| 2102| 2105| 2215| 2301| 2308| 3305,"Computer Science (miscellaneous)| Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Building and Construction| Environmental Science (miscellaneous)| Management, Monitoring, Policy and Law| Geography, Planning and Development",2| 3,Engineering & Technology| Social Sciences & Management,425| 424| 106| 221| 212| 249| 220,Geography| Environmental Sciences| Architecture| Engineering - Electrical & Electronic| Computer Science & Information Systems| Engineering - Petroleum| Engineering - Civil & Structural,36| 37| 40| 38,Engineering| Physical Sciences| Social Sciences| Computer Science,MD,Multidisciplinary,MD,Multidisciplinary,SDG 7| SDG 11| SDG 12| SDG 13,"Biogas, Biochar, and Microbial Fuel Cells",69,98.954,Biogas Production Potential from Organic Waste,257,99.728,Very Good,2019.0,19.0,N/A,"Tsydenova, N.| Morillas, A.V.| Hernández, Á.M.| Soria, D.R.| Wilches, C.| Pehlken, A.",OFFIS - Institute for Information Technology| Universidad Autónoma Metropolitana| University of Oldenburg,Mexico| Germany,0
