Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58186251500,58186251500,The imaginaries of the future and its function as a device. Some reflections,"Díaz, M.E.F.",1.0,58186251500,2023.0,2023-01-01,Andamios,20,51,81-104,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.69,48,0.5,44,0.165,52,0.37,11.0,1.0,0.26,3.83,65.0,63.0,0.0,0.0,"Díaz, M.E.F. (2023).The imaginaries of the future and its function as a device. Some reflections. Andamios,20(51) 81-104",https://www.scopus.com/record/display.url?eid=2-s2.0-85152668719&origin=resultslist,10.29092/uacm.v20i51.970,Article,Gold,2-s2.0-85152668719,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 126387512,Universidad Autónoma Metropolitana Unidad Xochimilco| UNAM,-,-,58186251500,58186251500,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,40| 33,Social Sciences| Arts and Humanities,44| 50,Human Society| Philosophy And Religious Studies,4401| 4408| 5003,Anthropology| Political science| Philosophy,-,Ethics and Human Rights in Medical Consultation,1422,8.829,Ethical Dimensions of Genetic Enhancement Technologies,8613,83.478,Definitive,2023.0,1.0,N/A,"Díaz, M.E.F.",Universidad Autónoma Metropolitana,Mexico,0
