Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6603468355,6603468355,"Viscoelastic behavior and toughness of the DGEBA epoxy resin with 1,2-diaminocyclohexane: effect of functionalized poly(dimethylsiloxane), diglycidyl ether, PDMS-DGE, pre-reacted with 1,2-diaminocyclohexane","Arcos-Casarrubias, J.A.| Vázquez-Torres, H.| Granados-Olvera, J.A.| Cedeño, A.J.| Cervantes-Uc, J.M.",5.0,6506981735| 6602853187| 57222495615| 6603468355| 56000779300,2022.0,2022-05-01,Polymer Bulletin,79,5,2871-2901,-,ISSN-01700839,21445.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.83,40,5.4,29,0.482,37,1.15,36.0,10.0,0.65,13.76,30.0,42.0,0.0,0.0,"Arcos-Casarrubias, J.A., Vázquez-Torres, H., Granados-Olvera, J.A. and 2 more (...) (2022).Viscoelastic behavior and toughness of the DGEBA epoxy resin with 1,2-diaminocyclohexane: effect of functionalized poly(dimethylsiloxane), diglycidyl ether, PDMS-DGE, pre-reacted with 1,2-diaminocyclohexane. Polymer Bulletin,79(5) 2871-2901",https://www.scopus.com/record/display.url?eid=2-s2.0-85102892743&origin=resultslist,10.1007/s00289-021-03607-y,Article,,2-s2.0-85102892743,-,Centro de Investigacion Cientifica de Yucatan| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,703031| 505002| 505017,Government| Academic,3.0,111085056| 60028381| 127969104| 60010531| 60009771,División de Ingeniería Química y Bioquímica| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Tecnológica Fidel Velázquez| CINVESTAV Unidad Merida| Centro de Investigacion Cientifica de Yucatan,6506981735,56000779300,6602853187,-,Mexico,1.0,1600| 2505| 2507| 3104,General Chemistry| Materials Chemistry| Polymers and Plastics| Condensed Matter Physics,4,Natural Sciences,433| 439| 409,Materials Science| Physics & Astronomy| Chemistry,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3403,Macromolecular and materials chemistry,-,Enhancements in Epoxy Composite Properties and Applications,874,56.05,Enhancing Epoxy Resin Properties with Nanoparticles,916,96.085,Definitive,2022.0,10.0,N/A,"Arcos-Casarrubias, J.A.| Vázquez-Torres, H.| Granados-Olvera, J.A.| Cedeño, A.J.| Cervantes-Uc, J.M.",Centro de Investigacion Cientifica de Yucatan| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,Mexico,0
