Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56000743200,56000743200,LA PRÁCTICA SOCIAL DE INNOVAR EN UN MAKERSPACE UNIVERSITARIO: Posibilidades y retos,"Fernández-Cárdenas, J.M.| Reynaga-Peña, C.G.| Hernández-Salazar, P.| González-Nieto, N.A.| Alatorre-Cuevas, I.",5.0,56000743200| 6506536253| 57477137800| 57219836454| 57476501600,2022.0,2022-01-01,Revista Mexicana de Investigacion Educativa,27,92,235-258,-,ISSN-14056666,5700176609.0,Journal,Consejo Mexicano de Investigacion Educativa,Spanish,0.7,49,1.3,63,0.23,72,0.89,30.0,1.0,0.12,8.17,70.0,75.0,0.0,0.0,"Fernández-Cárdenas, J.M., Reynaga-Peña, C.G., Hernández-Salazar, P. and 2 more (...) (2022).LA PRÁCTICA SOCIAL DE INNOVAR EN UN MAKERSPACE UNIVERSITARIO: Posibilidades y retos. Revista Mexicana de Investigacion Educativa,27(92) 235-258",https://www.scopus.com/record/display.url?eid=2-s2.0-85125730411&origin=resultslist,-,Article,,2-s2.0-85125730411,-,Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,705325| 505017| 505012,Academic,3.0,60007966| 60004252| 60014923| 60024080| 101645480,Tecnológico de Monterrey| Universidad La Salle| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Colegio Nacional,56000743200,57476501600,-,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39,Education,3999| 3902| 3903,"Other education| Education policy, sociology and philosophy| Education systems",-,Designing Technology for User-Centric Health Solutions,998,69.588,Makerspaces as Catalysts for Educational Innovation,7214,94.315,Defensible,2022.0,1.0,N/A,"Fernández-Cárdenas, J.M.| Reynaga-Peña, C.G.| Hernández-Salazar, P.| González-Nieto, N.A.| Alatorre-Cuevas, I.",Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
