Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211946702,57211946702,Zn supported on Zr modified mesoporous SBA-15 as sorbents of pollutant precursors contained in fossil fuels: Si/Zr ratio effect,"Colín-Luna, J.A.| Zamora-Rodea, G.E.| Medina-Mendoza, A.K.| Alvarado-Perea, L.| Angeles-Chávez, C.| Escobar, J.| Pacheco-Sosa, J.G.| García Martínez, J.C.",8.0,57203151379| 57211946702| 35099154900| 55767154400| 55993729900| 55993632200| 57063480300| 56371217600,2020.0,2020-08-15,Catalysis Today,353,-,63-72,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.43,15,10.2,11,1.397,12,2.53,94.0,3.0,0.0,21.33,62.0,78.0,0.0,0.0,"Colín-Luna, J.A., Zamora-Rodea, G.E., Medina-Mendoza, A.K. and 5 more (...) (2020).Zn supported on Zr modified mesoporous SBA-15 as sorbents of pollutant precursors contained in fossil fuels: Si/Zr ratio effect. Catalysis Today,35363-72",https://www.scopus.com/record/display.url?eid=2-s2.0-85075484286&origin=resultslist,10.1016/j.cattod.2019.10.023,Article,,2-s2.0-85075484286,-,Universidad Autonoma de Zacatecas| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Mexicano del Petroleo,505049| 505017| 705961| 505005,Academic| Government,4.0,60023193| 60014481| 60019271| 60025378,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma de Zacatecas| Instituto Mexicano Del Petroleo| Universidad Juárez Autónoma de Tabasco,57203151379,56371217600,57203151379,-,Mexico,1.0,1503| 1600,Catalysis| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 249| 219,Chemistry| Engineering - Petroleum| Engineering - Chemical,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,SDG 7,Catalytic Innovations in Hydrogenation and Desulfurization,1180,44.016,Adsorption Mechanisms for Sulfur Compound Removal,9377,93.597,Definitive,2020.0,3.0,N/A,"Colín-Luna, J.A.| Zamora-Rodea, G.E.| Medina-Mendoza, A.K.| Alvarado-Perea, L.| Angeles-Chávez, C.| Escobar, J.| Pacheco-Sosa, J.G.| García Martínez, J.C.",Universidad Autonoma de Zacatecas| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco| Instituto Mexicano del Petroleo,Mexico,0
