Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57888763300,57888763300,"Work Alienation, Deviant Workplace Behavior and Performance in Public Sector","García-Contreras, R.| Muñoz-Chávez, J.P.| Muñoz-Chávez, R.L.| Lezama-León, E.| Barrios-Quiroz, H.",5.0,57224682959| 57866410200| 57888763300| 57204703739| 57888763400,2022.0,2022-09-01,Sustainability (Switzerland),14,17,-,10490,ISSN-20711050,21100240100.0,Journal,MDPI,English,1.19,22,5.8,13,0.664,25,1.73,55.0,13.0,0.71,14.17,24.0,39.0,0.0,0.0,"García-Contreras, R., Muñoz-Chávez, J.P., Muñoz-Chávez, R.L. and 2 more (...) (2022).Work Alienation, Deviant Workplace Behavior and Performance in Public Sector. Sustainability (Switzerland),14(17) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85137874069&origin=resultslist,10.3390/su141710490,Article,Gold|Green,2-s2.0-85137874069,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Autonoma del Estado de Mexico,505017| 505050| 505051,Academic,3.0,60002281| 128568437| 60014923| 60027135,Universidad Autónoma del Estado de México| Technological University of the Metropolitan Zone of the Valley of Mexico| Universidad Autónoma Metropolitana| Universidad Autónoma del Estado de Hidalgo,57224682959,57888763400,57866410200,-,Mexico,1.0,1701| 1705| 1708| 2102| 2105| 2215| 2301| 2308| 3305,"Computer Science (miscellaneous)| Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Building and Construction| Environmental Science (miscellaneous)| Management, Monitoring, Policy and Law| Geography, Planning and Development",3| 2,Social Sciences & Management| Engineering & Technology,425| 212| 249| 106| 220| 221| 424,Geography| Computer Science & Information Systems| Engineering - Petroleum| Architecture| Engineering - Civil & Structural| Engineering - Electrical & Electronic| Environmental Sciences,37| 38| 40| 36,Physical Sciences| Computer Science| Social Sciences| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,-,Emotional Labor and Job Satisfaction in Workplaces,876,87.704,Incivility and Counterproductive Work Behavior Dynamics,6663,98.264,Defensible,2022.0,13.0,N/A,"García-Contreras, R.| Muñoz-Chávez, J.P.| Muñoz-Chávez, R.L.| Lezama-León, E.| Barrios-Quiroz, H.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Autonoma del Estado de Mexico,Mexico,0
