Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57210188134,57210188134,Social-Ecological System constraints of Protected Areas. A case study of Mexican protected forests,"Eugene, H.| Rivero, A.L.| Huitron, I.L.",3.0,57192373996| 57192376844| 57210188134,2019.0,2019-01-01,Fronteiras,87,2,227-244,-,ISSN-22388869,21100464746.0,Journal,Centro Universitario de Anapolis,English,0.47,67,0.4,68,0.188,60,0.86,32.0,3.0,0.26,7.82,62.0,61.0,0.0,0.0,"Eugene, H., Rivero, A.L., Huitron, I.L. (2019).Social-Ecological System constraints of Protected Areas. A case study of Mexican protected forests. Fronteiras,87(2) 227-244",https://www.scopus.com/record/display.url?eid=2-s2.0-85069814590&origin=resultslist,10.21664/2238-8869.2019v8i2.p227-244,Article,Gold|Green,2-s2.0-85069814590,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57192373996,57210188134,-,-,Mexico,1.0,2300| 3300,General Environmental Science| General Social Sciences,2| 3,Engineering & Technology| Social Sciences & Management,424,Environmental Sciences,40| 37,Social Sciences| Physical Sciences,44,Human Society,4410| 4407,Sociology| Policy and administration,SDG 15,Conservation Strategies for Biodiversity and Resource Management,1129,58.535,Conservation Strategies for Biodiversity Protection,5733,99.086,Very Good,2019.0,3.0,N/A,"Eugene, H.| Rivero, A.L.| Huitron, I.L.",Universidad Autónoma Metropolitana,Mexico,0
