Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59319398800,59319398800,Analysis of B cell proliferation in response to in vitro stimulation in patients with CVID,"Velásquez-Ortiz, M.G.| Saldaña-Solano, A.J.| O’Farrill-Romanillos, P.| Herrera-Sánchez, D.A.| Scheffer-Mendoza, S.| Yamazaki-Nakashimada, M.A.| Zarate-Hernández, M.C.| Espinosa-Padilla, S.E.| Berrón-Ruiz, L.",9.0,57218834136| 59319398800| 57199326825| 56525336000| 57216361876| 12796087100| 59806596900| 12794419300| 22950109600,2024.0,2024-01-01,Allergologia et Immunopathologia,52,5,94-102,-,ISSN-03010546,20179.0,Journal,Codon Publications,English,0.5,63,4,44,0.416,60,0.36,3.0,0.0,0.0,5.68,70.0,70.0,0.0,0.0,"Velásquez-Ortiz, M.G., Saldaña-Solano, A.J., O’Farrill-Romanillos, P. and 6 more (...) (2024).Analysis of B cell proliferation in response to in vitro stimulation in patients with CVID. Allergologia et Immunopathologia,52(5) 94-102",https://www.scopus.com/record/display.url?eid=2-s2.0-85203453660&origin=resultslist,10.15586/aei.v52i5.1106,Article,Gold,2-s2.0-85203453660,39278858,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,505031| 505017| 505006| 505023| 505041,Medical| Academic| Government,5.0,60032442| 60014923| 60010210| 60019221| 60008467| 60004914| 126932529,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| Instituto Nacional de Pediatría| Hospital Universitario,57218834136,22950109600,22950109600,-,Mexico,1.0,2403| 2723| 2740,Immunology| Immunology and Allergy| Pulmonary and Respiratory Medicine,5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3204,Immunology,SDG 3,Celiac Disease and Gluten Sensitivity Insights,1005,35.056,Common Variable Immunodeficiency Management,1468,94.621,Definitive,2024.0,0.0,N/A,"Velásquez-Ortiz, M.G.| Saldaña-Solano, A.J.| O’Farrill-Romanillos, P.| Herrera-Sánchez, D.A.| Scheffer-Mendoza, S.| Yamazaki-Nakashimada, M.A.| Zarate-Hernández, M.C.| Espinosa-Padilla, S.E.| Berrón-Ruiz, L.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,Mexico,0
