Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58317146700,58317146700,Proca stars with dark photons from spontaneous symmetry breaking of the scalar field dark matter,"San.-Hernandez, L.| Matos, T.",2.0,58317146700| 56013746300,2024.0,2024-01-01,Journal of Cosmology and Astroparticle Physics,2024,1,-,018,ISSN-14757516,130032.0,Journal,Institute of Physics,English,1.11,24,9.1,14,0.795,31,0.58,4.0,3.0,0.38,7.8,38.0,53.0,0.0,0.0,"San.-Hernandez, L., Matos, T. (2024).Proca stars with dark photons from spontaneous symmetry breaking of the scalar field dark matter. Journal of Cosmology and Astroparticle Physics,2024(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85182697160&origin=resultslist,10.1088/1475-7516/2024/01/018,Article,Hybrid gold,2-s2.0-85182697160,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505002| 505017,Academic| Government,2.0,60028381| 60017323,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,58317146700,56013746300,-,-,Mexico,1.0,3103,Astronomy and Astrophysics,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5107| 5101,Particle and high energy physics| Astronomical sciences,-,Interplay of Quantum Gravity and Cosmological Models,22,91.302,Scalar Field Dark Matter Models,12216,93.767,Definitive,2024.0,3.0,N/A,"San.-Hernandez, L.| Matos, T.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,Mexico,0
