Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211264716,57211264716,Spermiogenesis alterations in the absence of CTCF revealed by single cell RNA sequencing,"Torres-Flores, U.| Díaz-Espinosa, F.| López-Santaella, T.| Rebollar-Vega, R.| Vázquez-Jiménez, A.| Taylor, I.J.| Ortiz-Hernández, R.| Echeverría, O.M.| Vázquez-Nin, G.H.| Gutierrez-Ruiz, M.C.| De la Rosa-Velázquez, I.A.| Resendis-Antonio, O.| Hernández-Hernandez, A.",13.0,57211264716| 57223292018| 57212587694| 35976810900| 57220231432| 59812931600| 7102061290| 58347738100| 56013757700| 7004019071| 15126578500| 6507257620| 56002744400,2023.0,2023-01-01,Frontiers in Cell and Developmental Biology,11,-,-,1119514,ISSN-2296634X,21100826277.0,Journal,Frontiers Media SA,English,0.98,28,9.7,16,1.576,18,0.99,15.0,1.0,0.11,9.44,65.0,73.0,0.0,0.0,"Torres-Flores, U., Díaz-Espinosa, F., López-Santaella, T. and 10 more (...) (2023).Spermiogenesis alterations in the absence of CTCF revealed by single cell RNA sequencing. Frontiers in Cell and Developmental Biology,11",https://www.scopus.com/record/display.url?eid=2-s2.0-85153399939&origin=resultslist,10.3389/fcell.2023.1119514,Article,Gold|Green,2-s2.0-85153399939,-,Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505033| 707723| 505023| 505009,Medical| Academic| Government,5.0,60014923| 60028381| 60000328| 60009149| 60032442| 60095231| 123328466,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital Infantil de México Federico Gómez| Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Nacional Autónoma de México| Instituto Nacional de Medicina Genómica| BD Life Sciences,57211264716,56002744400,6507257620| 56002744400,-,Mexico| United States,2.0,1307| 1309,Cell Biology| Developmental Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,-,-,-,Epigenetic Mechanisms and Telomere Dynamics in Cancer,36,96.534,Chromatin Architecture and Gene Regulation Dynamics,2767,99.189,Definitive,2023.0,1.0,N/A,"Torres-Flores, U.| Díaz-Espinosa, F.| López-Santaella, T.| Rebollar-Vega, R.| Vázquez-Jiménez, A.| Taylor, I.J.| Ortiz-Hernández, R.| Echeverría, O.M.| Vázquez-Nin, G.H.| Gutierrez-Ruiz, M.C.| De la Rosa-Velázquez, I.A.| Resendis-Antonio, O.| Hernández-Hernandez, A.",Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico| United States,0
