Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58284698300,58284698300,"Kin affiliation, socio-sexual and mating preference in the female Microtus ochrogaster in a multiple socio-sexual preference test","Ferreira-Nuño, A.| Young, L.J.| Morales Otal, A.| Camacho, F.| Díaz, N.F.| Paredes, R.G.| Prado, A.| Cruz Benites, A.| Portillo, W.",9.0,16635997700| 7403664944| 15744439400| 55993671700| 13002770800| 7007168407| 35848873900| 58284698300| 6505996315,2023.0,2023-01-01,Frontiers in Ecology and Evolution,11,-,-,1154800,ISSN-2296701X,21100834704.0,Journal,Frontiers Media SA,English,0.85,37,4,31,0.889,18,0.44,7.0,0.0,0.0,7.91,77.0,77.0,0.0,0.0,"Ferreira-Nuño, A., Young, L.J., Morales Otal, A. and 6 more (...) (2023).Kin affiliation, socio-sexual and mating preference in the female Microtus ochrogaster in a multiple socio-sexual preference test. Frontiers in Ecology and Evolution,11",https://www.scopus.com/record/display.url?eid=2-s2.0-85180893699&origin=resultslist,10.3389/fevo.2023.1154800,Article,Gold|Green,2-s2.0-85180893699,-,Instituto Nacional de Perinatologia| Universidad Autónoma Metropolitana| Emory University| Universidad Nacional Autónoma de México,704697| 505017| 508059| 505023,Academic| Government,4.0,60028381| 60000928| 60002339| 60032442| 60104078| 60033487,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Emory University| Emory University School of Medicine| Universidad Nacional Autónoma de México| Instituto de Neurobiología, UNAM| Instituto Nacional de Perinatologia",16635997700,6505996315,16635997700| 6505996315,-,Mexico| United States,2.0,1105| 2303,"Ecology, Evolution, Behavior and Systematics| Ecology",4| 5,Natural Sciences| Life Sciences & Medicine,502| 424,Agriculture & Forestry| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,31| 41,Biological Sciences| Environmental Sciences,3103| 4102| 3104,Ecology| Ecological applications| Evolutionary biology,-,Oxytocin and Cortisol in Behavioral Neuroscience,680,48.463,Paternal Behavior and Parental Care in Voles,37761,33.77,Definitive,2023.0,0.0,N/A,"Ferreira-Nuño, A.| Young, L.J.| Morales Otal, A.| Camacho, F.| Díaz, N.F.| Paredes, R.G.| Prado, A.| Cruz Benites, A.| Portillo, W.",Instituto Nacional de Perinatologia| Universidad Autónoma Metropolitana| Emory University| Universidad Nacional Autónoma de México,Mexico| United States,0
