Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59945516200,59945516200,"Texture and organic matter content of surface sediments from Metztitlan Lake, Mexico","Pérez-Rojas, A.| Torres-Orozco, R.B.| Sobrino-Figueroa, A.S.| Loyola-Colín, G.J.",4.0,59945516200| 6506074396| 6504065507| 57549219200,2021.0,2021-01-01,Hidrobiologica,31,2,179-191,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.27,80,0.5,86,0.142,86,0.62,15.0,2.0,0.1,9.82,66.0,74.0,0.0,0.0,"Pérez-Rojas, A., Torres-Orozco, R.B., Sobrino-Figueroa, A.S. and 1 more (...) (2021).Texture and organic matter content of surface sediments from Metztitlan Lake, Mexico. Hidrobiologica,31(2) 179-191",https://www.scopus.com/record/display.url?eid=2-s2.0-85127054915&origin=resultslist,10.24275/uam/izt/dcbs/hidro/2021v31n2/Sobrino,Article,Gold,2-s2.0-85127054915,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 127885945,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Licenciada en Hidrobiología,59945516200,57549219200,6506074396,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,416| 424| 502| 450,Earth & Marine Sciences| Environmental Sciences| Agriculture & Forestry| Geology,32| 37,Life Sciences| Physical Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3103| 3005| 3108,Ecology| Fisheries sciences| Plant biology,-,Geochronology and Structural Insights in Rift Zones,1320,14.127,Tectonic Evolution and Geological Complexity in Mexico,11160,71.803,Defensible,2021.0,2.0,N/A,"Pérez-Rojas, A.| Torres-Orozco, R.B.| Sobrino-Figueroa, A.S.| Loyola-Colín, G.J.",Universidad Autónoma Metropolitana,Mexico,0
