Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57969324400,57969324400,Characterization of the optical gain in erbium-ytterbium-doped zinc and sodium-zinc phosphate glasses,"Rivera, F.L.F.| Velázquez, D.Y.M.| Aldaya, I.| Pérez-Sánchez, G.G.",4.0,57969324400| 57216786713| 35762732900| 55850680000,2022.0,2022-11-01,Optical Materials Express,12,11,4491-4498,-,ISSN-21593930,21100203705.0,Journal,Optica Publishing Group (formerly OSA),English,1.02,29,5.9,27,0.666,31,0.58,11.0,9.0,0.59,13.57,33.0,44.0,0.0,0.0,"Rivera, F.L.F., Velázquez, D.Y.M., Aldaya, I. and 1 more (...) (2022).Characterization of the optical gain in erbium-ytterbium-doped zinc and sodium-zinc phosphate glasses. Optical Materials Express,12(11) 4491-4498",https://www.scopus.com/record/display.url?eid=2-s2.0-85142134695&origin=resultslist,10.1364/OME.472488,Article,Gold|Green,2-s2.0-85142134695,-,Universidad Autónoma Metropolitana| Universidade Estadual Paulista Júlio de Mesquita Filho,505017| 602018,Academic,2.0,60014923| 60006028,"Universidad Autónoma Metropolitana| Universidade Estadual Paulista ""Júlio de Mesquita Filho""",57969324400,55850680000,55850680000,-,Mexico| Brazil,2.0,2504,"Electronic, Optical and Magnetic Materials",4,Natural Sciences,433,Materials Science,36,Engineering,40| 51,Engineering| Physical Sciences,5102| 4009| 4018,"Atomic, molecular and optical physics| Electronics, sensors and digital hardware| Nanotechnology",-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Very Good,2022.0,9.0,N/A,"Rivera, F.L.F.| Velázquez, D.Y.M.| Aldaya, I.| Pérez-Sánchez, G.G.",Universidad Autónoma Metropolitana| Universidade Estadual Paulista Júlio de Mesquita Filho,Mexico| Brazil,0
