Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204552583,57204552583,Robust tracking controller for a DC/DC buck-boost converter-inverter-DC motor system,"Hernández-Márquez, E.| Alejandro Avila-Rea, C.| Rafael García-Sánchez, J.| Silva-Ortigoza, R.| Silva-Ortigoza, G.| Taud, H.| Marcelino-Aranda, M.",7.0,57193132809| 57202766186| 57204552583| 8730869500| 7003689654| 6602662606| 55191299100,2018.0,2018-10-01,Energies,11,10,-,en11102500,ISSN-19961073,62932.0,Journal,MDPI AG,English,1.18,22,3.3,15,0.612,25,1.1,35.0,30.0,0.97,12.39,18.0,30.0,0.0,0.0,"Hernández-Márquez, E., Alejandro Avila-Rea, C., Rafael García-Sánchez, J. and 4 more (...) (2018).Robust tracking controller for a DC/DC buck-boost converter-inverter-DC motor system. Energies,11(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85056088854&origin=resultslist,10.3390/en11102500,Article,Gold|Green,2-s2.0-85056088854,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505001| 505017| 505011,Academic,3.0,60019176| 101688147| 60112837| 60024830,Instituto Politécnico Nacional| Instituto Tecnológico Superior de Poza Rica| Universidad Autónoma Metropolitana-Lerma| Benemérita Universidad Autónoma de Puebla,57193132809,55191299100,57193132809,-,Mexico,1.0,2101| 2102| 2103| 2105| 2208| 2606,"Energy (miscellaneous)| Energy Engineering and Power Technology| Fuel Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering| Control and Optimization",4| 2,Natural Sciences| Engineering & Technology,249| 221| 431,Engineering - Petroleum| Engineering - Electrical & Electronic| Mathematics,36| 37,Engineering| Physical Sciences,51| 40| 33,Physical Sciences| Engineering| Built Environment And Design,-,-,-,Power Conversion and Management,295,79.595,Control Strategies for DC Motor and Buck Converter Systems,85609,65.251,Definitive,2018.0,30.0,N/A,"Hernández-Márquez, E.| Alejandro Avila-Rea, C.| Rafael García-Sánchez, J.| Silva-Ortigoza, R.| Silva-Ortigoza, G.| Taud, H.| Marcelino-Aranda, M.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
