Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58312014400,58312014400,Molecular Dynamics Simulations of HPr Proteins from a Thermophilic and a Mesophilic Organism: A Comparative Thermal Study,"Gómez-Flores, A.K.| López-Pérez, E.| Alas-Guardado, S.J.",3.0,58312014400| 58311238100| 57226766274,2023.0,2023-06-01,International Journal of Molecular Sciences,24,11,-,9557,ISSN-16616596,25879.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.12,22,8.1,10,1.179,5,0.33,6.0,7.0,0.61,11.39,31.0,43.0,0.0,0.0,"Gómez-Flores, A.K., López-Pérez, E., Alas-Guardado, S.J. (2023).Molecular Dynamics Simulations of HPr Proteins from a Thermophilic and a Mesophilic Organism: A Comparative Thermal Study. International Journal of Molecular Sciences,24(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85161703321&origin=resultslist,10.3390/ijms24119557,Article,Gold|Green,2-s2.0-85161703321,37298508,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,58312014400,57226766274,57226766274,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,219| 213| 249| 507| 212| 409,Engineering - Chemical| Data Science| Engineering - Petroleum| Biological Sciences| Computer Science & Information Systems| Chemistry,36| 32| 38| 37,Engineering| Life Sciences| Computer Science| Physical Sciences,31| 34,Biological Sciences| Chemical Sciences,3404| 3107| 3101,Medicinal and biomolecular chemistry| Microbiology| Biochemistry and cell biology,-,Innovative Approaches in Drug Discovery and Protein Structure,210,95.029,Thermostability and Structural Dynamics of Proteins,29706,70.081,Definitive,2023.0,7.0,N/A,"Gómez-Flores, A.K.| López-Pérez, E.| Alas-Guardado, S.J.",Universidad Autónoma Metropolitana,Mexico,0
