Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57264607200,57264607200,Rediscovering an old friend: the case of Ixodes dampfi in a protected natural reserve in central Mexico,"Sánchez-Montes, S.| Santoyo-Colín, V.| Zapata-Marín, A.| López-Pérez, A.M.| Gil-Alarcón, G.| Arenas, P.| Zazueta-Islas, H.M.| Solís-Cortés, M.| Salceda-Sánchez, B.| Colunga-Salas, P.| Becker, I.| Gual-Sill, F.",12.0,55917375000| 57220155469| 57264607200| 57193308871| 44961117500| 57212115815| 57211837542| 57211839648| 14325704200| 57200275503| 57204537853| 6507134198,2021.0,2021-11-01,Parasitology Research,120,11,3899-3904,-,ISSN-09320113,20340.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.94,35,3.8,14,0.562,18,0.24,6.0,4.0,0.54,7.44,55.0,46.0,0.0,0.0,"Sánchez-Montes, S., Santoyo-Colín, V., Zapata-Marín, A. and 9 more (...) (2021).Rediscovering an old friend: the case of Ixodes dampfi in a protected natural reserve in central Mexico. Parasitology Research,120(11) 3899-3904",https://www.scopus.com/record/display.url?eid=2-s2.0-85115270705&origin=resultslist,10.1007/s00436-021-07318-1,Article,,2-s2.0-85115270705,34546439,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana| University of California at Davis,505017| 505023| 505056| 508260,Academic,4.0,60007909| 60022869| 60032442| 60010210| 60014439| 60013839| 60025912| 124706013,"Universidad Veracruzana| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| University of California, Davis| Secretaria de Salud| Instituto Nacional de Diagnostico y Referencia Epidemiologicos - InDRE| Secretaría del Medio Ambiente de la Ciudad de México",55917375000,6507134198,55917375000| 6507134198,-,Mexico| United States,2.0,1109| 2405| 2725| 3400,Insect Science| Parasitology| Infectious Diseases| General Veterinary,5,Life Sciences & Medicine,532| 502| 507| 546,Medicine| Agriculture & Forestry| Biological Sciences| Veterinary Science,34| 32,Medical and Health| Life Sciences,32| 31| 30,"Biomedical And Clinical Sciences| Biological Sciences| Agricultural, Veterinary And Food Sciences",3107| 3207| 3009,Microbiology| Medical microbiology| Veterinary sciences,-,Zoonotic Tick-Borne Diseases and Host Interactions,82,74.362,Rickettsia and Tick Diversity in Brazil,7929,87.392,Defensible,2021.0,4.0,N/A,"Sánchez-Montes, S.| Santoyo-Colín, V.| Zapata-Marín, A.| López-Pérez, A.M.| Gil-Alarcón, G.| Arenas, P.| Zazueta-Islas, H.M.| Solís-Cortés, M.| Salceda-Sánchez, B.| Colunga-Salas, P.| Becker, I.| Gual-Sill, F.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Veracruzana| University of California at Davis,Mexico| United States,0
