Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56002762400,56002762400,Oleanolic acid induces a dual agonist action on PPARγ/α and GLUT4 translocation: A pentacyclic triterpene for dyslipidemia and type 2 diabetes,"Loza-Rodríguez, H.| Estrada-Soto, S.| Alarcón-Aguilar, F.J.| Huang, F.| Aquino-Jarquín, G.| Fortis-Barrera, Á.| Giacoman-Martínez, A.| Almanza-Pérez, J.C.",8.0,55892600700| 8841781600| 55989721500| 56000772100| 56002762400| 37461408700| 57193699268| 56013541000,2020.0,2020-09-15,European Journal of Pharmacology,883,-,-,173252,ISSN-00142999,21333.0,Journal,Elsevier B.V.,English,0.99,32,5.8,28,1.046,24,0.9,25.0,51.0,2.63,11.41,8.0,8.0,0.0,0.0,"Loza-Rodríguez, H., Estrada-Soto, S., Alarcón-Aguilar, F.J. and 5 more (...) (2020).Oleanolic acid induces a dual agonist action on PPARγ/α and GLUT4 translocation: A pentacyclic triterpene for dyslipidemia and type 2 diabetes. European Journal of Pharmacology,883",https://www.scopus.com/record/display.url?eid=2-s2.0-85088808020&origin=resultslist,10.1016/j.ejphar.2020.173252,Article,,2-s2.0-85088808020,32534078,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,505016| 505017| 505033,Medical| Academic,3.0,60028381| 60025626| 60000328,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos| Hospital Infantil de México Federico Gómez,55892600700,56013541000,56013541000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Brassinosteroids and Their Impact on Plant Growth,1074,44.604,Therapeutic Applications of Ursolic and Oleanolic Acids,6564,94.635,Very Good,2020.0,51.0,N/A,"Loza-Rodríguez, H.| Estrada-Soto, S.| Alarcón-Aguilar, F.J.| Huang, F.| Aquino-Jarquín, G.| Fortis-Barrera, Á.| Giacoman-Martínez, A.| Almanza-Pérez, J.C.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,Mexico,0
