Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57542144900,57542144900,"Support effect and metals interactions for NiRu/Al2O3, TiO2 and ZrO2 catalysts in the hydrodeoxygenation of phenol","Valdés-Martínez, O.U.| Suárez-Toriello, V.A.| Reyes, J.A.D.L.| Pawelec, B.| Fierro, J.L.G.",5.0,57193908926| 57194440115| 57542144900| 56270389100| 7202608150,2017.0,2017-01-01,Catalysis Today,296,-,219-227,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.35,15,8.3,9,1.347,13,3.96,151.0,75.0,1.61,18.02,6.0,18.0,1.0,0.0,"Valdés-Martínez, O.U., Suárez-Toriello, V.A., Reyes, J.A.D.L. and 2 more (...) (2017).Support effect and metals interactions for NiRu/Al2O3, TiO2 and ZrO2 catalysts in the hydrodeoxygenation of phenol. Catalysis Today,296219-227",https://www.scopus.com/record/display.url?eid=2-s2.0-85017466619&origin=resultslist,10.1016/j.cattod.2017.04.007,Article,,2-s2.0-85017466619,-,CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana,312004| 715433| 505017,Government| Academic,3.0,60028381| 60006754| 60021246,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Consejo Superior de Investigaciones Científicas| CSIC - Instituto de Catálisis y Petroleoquímica (ICP),57193908926,7202608150,57542144900,-,Spain| Mexico,2.0,1503| 1600,Catalysis| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,-,-,-,Catalytic Pyrolysis and Bio-Oil Production Potential,626,94.964,Catalyst Design for Hydrodeoxygenation of Biomass,13727,98.455,Very Good,2017.0,75.0,N/A,"Valdés-Martínez, O.U.| Suárez-Toriello, V.A.| Reyes, J.A.D.L.| Pawelec, B.| Fierro, J.L.G.",CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana,Spain| Mexico,0
