Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
54893113400,54893113400,"URBAN PROJECTS, STIGMATIZATION, AND TERRITORIAL DISPUTES IN THE INDEPENDENCIA NEIGHBORHOOD OF MONTERREY, NUEVO LEÓN, MÉXICO","Hernández-Acosta, E.| Torres-Veytia, E.",2.0,58817629700| 54893113400,2023.0,2023-11-01,Urbano,26,48,20-31,-,ISSN-07173997,21100981747.0,Journal,Universidad del Bío Bío,English,0.73,45,1,58,0.251,51,0.29,9.0,0.0,0.0,8.15,77.0,77.0,0.0,0.0,"Hernández-Acosta, E., Torres-Veytia, E. (2023).URBAN PROJECTS, STIGMATIZATION, AND TERRITORIAL DISPUTES IN THE INDEPENDENCIA NEIGHBORHOOD OF MONTERREY, NUEVO LEÓN, MÉXICO. Urbano,26(48) 20-31",https://www.scopus.com/record/display.url?eid=2-s2.0-85182571890&origin=resultslist,10.22320/07183607.2023.26.48.02,Article,Gold|Green,2-s2.0-85182571890,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana,505013| 505017,Academic,2.0,60025417| 60014923,Universidad Autónoma de Nuevo León| Universidad Autónoma Metropolitana,58817629700,54893113400,-,-,Mexico,1.0,3322,Urban Studies,3,Social Sciences & Management,106,Architecture,40,Social Sciences,33,Built Environment And Design,3304,Urban and regional planning,SDG 11,Financialization and Land Rights in Urban Development,1402,35.579,Urban Segregation and Social Dynamics in Chile,6514,82.55,Other,2023.0,0.0,N/A,"Hernández-Acosta, E.| Torres-Veytia, E.",Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana,Mexico,0
