Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219838626,57219838626,Author profiling in social media with multimodal information,"Carmona, M.Á.Á.| Tello, E.V.| y Gómez, M.M.| Pineda, L.V.",4.0,57190743271| 57219838626| 57219840434| 6507634626,2020.0,2020-01-01,Computacion y Sistemas,24,3,1289-1304,-,ISSN-14055546,21100223167.0,Journal,Instituto Politecnico Nacional,English,0.46,66,1,73,0.167,79,0.3,9.0,12.0,0.6,11.76,36.0,42.0,0.0,0.0,"Carmona, M.Á.Á., Tello, E.V., y Gómez, M.M. and 1 more (...) (2020).Author profiling in social media with multimodal information. Computacion y Sistemas,24(3) 1289-1304",https://www.scopus.com/record/display.url?eid=2-s2.0-85095713764&origin=resultslist,10.13053/CYS-24-3-3488,Article,,2-s2.0-85095713764,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| Instituto Nacional de Astrofisica Optica y Electronica,704696| 505017| 505024| 505007,Academic| Government,4.0,60027998| 60032563| 60030699| 60024080,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| Instituto Nacional de Astrofisica Optica y Electronica| Universidad Autónoma Metropolitana Unidad Cuajimalpa",57190743271,6507634626,57190743271,-,Mexico,1.0,1700,General Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38,Computer Science,46,Information And Computing Sciences,4605| 4602| 4603,Data management and data science| Artificial intelligence| Computer vision and multimedia computation,-,Machine Learning Techniques in Sentiment Analysis,5,99.738,Gender and Demographic Profiling in Social Media,13677,83.322,Very Good,2020.0,12.0,N/A,"Carmona, M.Á.Á.| Tello, E.V.| y Gómez, M.M.| Pineda, L.V.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| Instituto Nacional de Astrofisica Optica y Electronica,Mexico,0
