Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57347241400,57347241400,"Isolation, chemical characterization, and anti-inflammatory activity of coumarins, flavonoids, and terpenes from Tagetes lucida","Sandra Liliana, P.-D.| Manasés, G.-C.| Enrique, J.-F.| Rubén, R.-R.| Cinthya, B.-P.| Belen, M.-H.G.| Alejandro, Z.| Maribel, H.-R.",8.0,57347241400| 56000817300| 59454707900| 56533439100| 57346928400| 57346928500| 55995895500| 57205347829,2022.0,2022-01-01,Natural Product Research,36,18,4751-4756,-,ISSN-14786419,24819.0,Journal,Taylor and Francis Ltd.,English,0.94,34,4.5,25,0.44,41,1.01,21.0,17.0,1.14,13.14,19.0,26.0,0.0,0.0,"Sandra Liliana, P.-D., Manasés, G.-C., Enrique, J.-F. and 5 more (...) (2022).Isolation, chemical characterization, and anti-inflammatory activity of coumarins, flavonoids, and terpenes from Tagetes lucida. Natural Product Research,36(18) 4751-4756",https://www.scopus.com/record/display.url?eid=2-s2.0-85119397640&origin=resultslist,10.1080/14786419.2021.2005592,Article,,2-s2.0-85119397640,34789033,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505016| 505017| 505006,Academic| Government,3.0,60014923| 60008467| 60025626,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Autónoma del Estado de Morelos,57347241400,57205347829,56000817300| 57205347829,-,Mexico,1.0,1110| 1303| 1602| 1605,Plant Science| Biochemistry| Analytical Chemistry| Organic Chemistry,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,502| 507| 249| 409,Agriculture & Forestry| Biological Sciences| Engineering - Petroleum| Chemistry,37| 32,Physical Sciences| Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Essential Oils and Bioactive Compounds in Tagetes,30593,73.649,Definitive,2022.0,17.0,N/A,"Sandra Liliana, P.-D.| Manasés, G.-C.| Enrique, J.-F.| Rubén, R.-R.| Cinthya, B.-P.| Belen, M.-H.G.| Alejandro, Z.| Maribel, H.-R.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
