Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58297944700,58297944700,TABLEAUX FOR AN ALETHIC-EPISTEMIC LOGIC AND ITS CONDITIONAL VERSIONS,"Hernández, J.C.S.",1.0,58297944700,2022.0,2022-07-01,Signos Filosoficos,24,48,114-151,-,ISSN-16651324,21100228015.0,Journal,"Universidad Autonoma Metropolitana, Department of Philosophy",Spanish,0,96,0.1,91,0.101,94,0.09,1.0,1.0,0.38,2.63,70.0,56.0,0.0,0.0,"Hernández, J.C.S. (2022).TABLEAUX FOR AN ALETHIC-EPISTEMIC LOGIC AND ITS CONDITIONAL VERSIONS. Signos Filosoficos,24(48) 114-151",https://www.scopus.com/record/display.url?eid=2-s2.0-85160750000&origin=resultslist,-,Article,,2-s2.0-85160750000,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60014923,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana,-,-,58297944700,58297944700,Mexico,1.0,1211,Philosophy,1,Arts & Humanities,138,Philosophy,33,Arts and Humanities,50| 44,Philosophy And Religious Studies| Human Society,4408| 5002| 5003,Political science| History and philosophy of specific fields| Philosophy,-,Integration of Logic and Knowledge Representation,1029,6.606,Dynamic Epistemic Logic in Multi-Agent Systems,9742,72.168,Defensible,2022.0,1.0,N/A,"Hernández, J.C.S.",Universidad Autónoma Metropolitana,Mexico,0
