Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59449292000,59449292000,Antihyperglycemic and Hypolipidemic Activities of Flavonoids Isolated from Smilax Dominguensis Mediated by Peroxisome Proliferator-Activated Receptors,"Ortiz-Barragán, E.| Estrada-Soto, S.| Giacoman-Martínez, A.| Alarcón-Aguilar, F.J.| Fortis-Barrera, Á.| Marquina-Rodríguez, H.| Gaona-Tovar, E.| Lazzarini-Lechuga, R.| Suárez-Alonso, A.| Almanza-Pérez, J.C.",10.0,58209240300| 8841781600| 57193699268| 55989721500| 37461408700| 59370320000| 57223000872| 56063896900| 59449292000| 56013541000,2024.0,2024-11-01,Pharmaceuticals,17,11,-,1451,ISSN-14248247,17700156714.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.09,25,7.7,21,1.019,12,0.54,7.0,3.0,0.47,6.43,38.0,49.0,0.0,0.0,"Ortiz-Barragán, E., Estrada-Soto, S., Giacoman-Martínez, A. and 7 more (...) (2024).Antihyperglycemic and Hypolipidemic Activities of Flavonoids Isolated from Smilax Dominguensis Mediated by Peroxisome Proliferator-Activated Receptors. Pharmaceuticals,17(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85210587679&origin=resultslist,10.3390/ph17111451,Article,Gold|Green,2-s2.0-85210587679,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505016| 505017| 505011,Academic,3.0,60028381| 60025626| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos| Instituto Politécnico Nacional,58209240300,56013541000,56013541000,-,Mexico,1.0,1313| 3002| 3003,Molecular Medicine| Drug Discovery| Pharmaceutical Science,5,Life Sciences & Medicine,532| 537,Medicine| Pharmacy & Pharmacology,34| 32,Medical and Health| Life Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Cellular Mechanisms Linking Diabetes and Cancer Risk,254,66.514,Peroxisome Proliferator Activated Receptor Gamma in Disease Management,170,95.757,Definitive,2024.0,3.0,N/A,"Ortiz-Barragán, E.| Estrada-Soto, S.| Giacoman-Martínez, A.| Alarcón-Aguilar, F.J.| Fortis-Barrera, Á.| Marquina-Rodríguez, H.| Gaona-Tovar, E.| Lazzarini-Lechuga, R.| Suárez-Alonso, A.| Almanza-Pérez, J.C.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
