Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6505772905,6505772905,"Docosahexaenoic acid protection in a rotenone induced Parkinson's model: Prevention of tubulin and synaptophysin loss, but no association with mitochondrial function","Serrano-García, N.| Fernández-Valverde, F.| Luis-Garcia, E.R.| Granados-Rojas, L.| Juárez-Zepeda, T.E.| Orozco-Suárez, S.A.| Pedraza-Chaverri, J.| Orozco-Ibarra, M.| Jiménez-Anguiano, A.",9.0,6505772905| 23396413600| 57220257930| 6507467608| 57204358501| 6603651475| 7007015511| 10142439900| 55989715600,2018.0,2018-12-01,Neurochemistry International,121,-,26-37,-,ISSN-01970186,17486.0,Journal,Elsevier Ltd,English,1.04,28,6.4,32,1.266,44,1.99,48.0,24.0,0.59,15.31,23.0,43.0,0.0,0.0,"Serrano-García, N., Fernández-Valverde, F., Luis-Garcia, E.R. and 6 more (...) (2018).Docosahexaenoic acid protection in a rotenone induced Parkinson's model: Prevention of tubulin and synaptophysin loss, but no association with mitochondrial function. Neurochemistry International,12126-37",https://www.scopus.com/record/display.url?eid=2-s2.0-85055279189&origin=resultslist,10.1016/j.neuint.2018.10.015,Article,,2-s2.0-85055279189,30342962,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,505031| 505017| 505006| 505040| 505037| 505023| 505041,Medical| Government| Academic,7.0,60000029| 60028381| 60008205| 60004914| 60019221| 60008467| 60032442,Instituto Nacional de Neurología y Neurocirugía| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Enfermedades Respiratorias| Instituto Nacional de Pediatría| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,6505772905,55989715600,6505772905,-,Mexico,1.0,1307| 2804,Cell Biology| Cellular and Molecular Neuroscience,5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,34| 32,Medical and Health| Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3209| 3101,Neurosciences| Biochemistry and cell biology,-,Genetic and Cellular Mechanisms in Parkinson's Disease,782,75.67,Mitochondrial Dysfunction in Parkinson's Disease Mechanisms,16893,90.626,Very Good,2018.0,24.0,N/A,"Serrano-García, N.| Fernández-Valverde, F.| Luis-Garcia, E.R.| Granados-Rojas, L.| Juárez-Zepeda, T.E.| Orozco-Suárez, S.A.| Pedraza-Chaverri, J.| Orozco-Ibarra, M.| Jiménez-Anguiano, A.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,Mexico,0
