Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59661781500,59661781500,Documentary rescue and preservation of the Proceedings of the City Council of Mexico City,"Guajardo, J.G.",1.0,59661781500,2017.0,2017-07-01,Signos Historicos,19,38,198-205,-,ISSN-16654420,21100265667.0,Journal,Universidad Autonoma Metropolitana,Spanish,1.79,8,0.3,48,0.102,75,0.0,0.0,0.0,0.0,1.65,82.0,72.0,0.0,0.0,"Guajardo, J.G. (2017).Documentary rescue and preservation of the Proceedings of the City Council of Mexico City. Signos Historicos,19(38) 198-205",https://www.scopus.com/record/display.url?eid=2-s2.0-85219348051&origin=resultslist,-,Article,,2-s2.0-85219348051,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,59661781500,59661781500,Mexico,1.0,1202,History,1,Arts & Humanities,126,History,33,Arts and Humanities,44| 43,"Human Society| History, Heritage And Archaeology",4401| 4303| 4301,Anthropology| Historical studies| Archaeology,-,-,-,-,-,-,-,-,2017.0,0.0,N/A,"Guajardo, J.G.",Universidad Autónoma Metropolitana,Mexico,0
