Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
15130870800,15130870800,Enhanced removal of organic matter and nutrients by sequential batch reactors,"Cortes-Esquivel, J.A.| Giácoman-Vallejos, G.| Méndez-Novelo, R.| Ponce-Caballero, C.| Barceló-Quintal, I.D.| Vidal, G.| Champagne, P.",7.0,57214797353| 12776566200| 12777905000| 55413321100| 15130870800| 7102503885| 57206357888,2019.0,2019-01-01,Environmental Engineering and Management Journal,18,11,2417-2427,-,ISSN-15829596,12000154347.0,Journal,"Gheorghe Asachi Technical University of Iasi, Romania",English,0.78,45,1.8,54,0.322,58,0.52,28.0,0.0,0.0,15.19,82.0,75.0,0.0,0.0,"Cortes-Esquivel, J.A., Giácoman-Vallejos, G., Méndez-Novelo, R. and 4 more (...) (2019).Enhanced removal of organic matter and nutrients by sequential batch reactors. Environmental Engineering and Management Journal,18(11) 2417-2427",https://www.scopus.com/record/display.url?eid=2-s2.0-85079198935&origin=resultslist,10.30638/eemj.2019.230,Article,Gold,2-s2.0-85079198935,-,Queen's University Kingston| Universidad Autónoma Metropolitana| Universidad Autonoma de Yucatan| Universidad de Concepción,501020| 505017| 505015| 603005,Academic,4.0,60000409| 60023193| 60001282| 60016005,Universidad Autónoma de Yucatán| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad de Concepcion| Queen’s University,57214797353,57206357888,12776566200,-,Chile| Mexico| Canada,3.0,2305| 2308| 2310,"Environmental Engineering| Management, Monitoring, Policy and Law| Pollution",3| 2,Social Sciences & Management| Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,35| 40| 41,"Commerce, Management, Tourism And Services| Engineering| Environmental Sciences",-,-,SDG 6,Microbial Innovations in Wastewater Nitrogen Removal,627,88.293,Enhanced Biological Phosphorus Removal in Wastewater,3139,96.191,Defensible,2019.0,0.0,N/A,"Cortes-Esquivel, J.A.| Giácoman-Vallejos, G.| Méndez-Novelo, R.| Ponce-Caballero, C.| Barceló-Quintal, I.D.| Vidal, G.| Champagne, P.",Queen's University Kingston| Universidad Autónoma Metropolitana| Universidad Autonoma de Yucatan| Universidad de Concepción,Chile| Mexico| Canada,0
